round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.5,100,0,100,100,0,0,0,0,2.600959999999994,2.600959999999994,1.0,153789.37007874053,1.3623139537196491,49.861351492454155,0.49861351492454153,0.0025735748319141716,0.9999733600172057,0
2,0.5,100,0,100,100,0,0,0,0,2.600959999999994,5.201919999999988,1.0,153789.37007874053,1.3549987508222168,49.73402471296973,0.49734024712969727,0.0034382216664256204,0.9999522096976304,28
3,0.5,100,0,100,100,0,0,0,0,2.6050239999999945,7.806943999999982,1.0,153709.31314481093,1.355689631440989,49.59166325607377,0.4959166325607377,0.005148803637289688,0.9998922174391791,55
4,0.5,100,0,100,100,0,0,0,0,2.6090879999999945,10.416031999999976,1.0,153609.35911103227,1.3576301912544324,49.46126549748202,0.49461265497482015,0.006370061915541894,0.9998341617024205,81
5,0.5,100,0,100,100,0,0,0,0,2.6009599999999944,13.01699199999997,1.0,153645.3275841304,1.3590546228510538,49.33306631729672,0.4933306631729672,0.007395554921649191,0.9997753182881363,105
6,0.5,100,0,100,100,0,0,0,0,2.600959999999994,15.617951999999963,1.0,153669.31592567358,1.3609525104940026,49.2020007046653,0.492020007046653,0.008633583688502412,0.9996921898194151,129
7,0.5,100,0,100,100,0,0,0,0,2.600959999999994,18.218911999999957,1.0,153686.45504188212,1.363120944547242,49.07219963514606,0.49072199635146063,0.00989320401755932,0.9995937191072389,148
8,0.5,100,0,100,100,0,0,0,0,2.609087999999994,20.82799999999995,1.0,153639.3316689076,1.363157229922567,48.94364998438294,0.48943649984382936,0.01106144042574414,0.9994894845486971,168
9,0.5,100,0,100,100,0,0,0,0,2.605023999999994,23.433023999999943,1.0,153629.33951674393,1.361424385299855,48.81595648806548,0.4881595648806548,0.012282637884829946,0.9993673189405288,191
10,0.5,100,0,100,100,0,0,0,0,2.600959999999994,26.033983999999936,1.0,153645.3275841304,1.3585059817646499,48.686113372862856,0.48686113372862855,0.013597673661874752,0.9992205641461398,211
11,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,28.63494399999993,1.0,153658.41120555397,1.3566354332962787,48.55772480174131,0.4855772480174131,0.014786398734912321,0.999073584859108,231
12,0.5,100,0,100,100,0,0,0,0,2.6090879999999936,31.244031999999923,1.0,153629.33951674393,1.3543891495367972,48.42920578122978,0.48429205781229784,0.01603273682901141,0.9989052248806547,253
13,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,33.84499199999992,1.0,153641.63773476478,1.3524353033091665,48.29872207140124,0.48298722071401234,0.017371291737885933,0.9987080922102087,276
14,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,36.44595199999991,1.0,153652.1806317479,1.3511669780128408,48.16831629147119,0.4816831629147119,0.01848099794989547,0.9985300956848626,299
15,0.5,100,0,100,100,0,0,0,0,2.6050239999999936,39.050975999999906,1.0,153645.3275841304,1.3505608613689246,48.03918394911569,0.4803918394911569,0.019640008915177896,0.9983313439589686,323
16,0.5,100,0,100,100,0,0,0,0,2.6050239999999936,41.6559999999999,1.0,153639.3316689076,1.3492253293130063,47.91113385544918,0.4791113385544918,0.020895536129110586,0.9981015076524214,347
17,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,44.25695999999989,1.0,153648.14935323203,1.3481784011451226,47.78079185255029,0.47780791852550286,0.022185310077595062,0.9978487591206223,369
18,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,46.857919999999886,1.0,153655.98814458723,1.3475638870681368,47.65174062113134,0.4765174062113134,0.023442118803488718,0.9975857267991055,395
19,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,49.45887999999988,1.0,153663.0024780185,1.3473135113574402,47.52480442562562,0.47524804425625616,0.02466113753376598,0.997314546187754,421
20,0.5,100,0,100,100,0,0,0,0,2.600959999999994,52.05983999999987,1.0,153669.3159256736,1.347372653247059,47.39172981516128,0.47391729815161276,0.025835189946955446,0.9970370148299608,443
21,0.5,100,0,100,100,0,0,0,0,2.600959999999994,54.66079999999987,1.0,153675.02853964854,1.3476970959498613,47.25840790181385,0.4725840790181385,0.027191314838612896,0.9967003577335912,466
22,0.5,100,0,100,100,0,0,0,0,2.6009599999999935,57.26175999999986,1.0,153680.2221936598,1.347327025653777,47.13117198134846,0.4713117198134846,0.028391764487212062,0.9963842769742198,491
