round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,2.7431999999999945,1.0,145815.106445028,1.3920511614192748,49.86141078909826,0.4986141078909826,0.0025098931764894693,0.9999746621158113,0
2,0.5,100,0,100,100,0,0,0,0,2.7472639999999946,5.490463999999989,1.0,145707.17520413606,1.3959322781647017,49.72656732475003,0.49726567324750026,0.0034261361805538243,0.9999525308270427,35
3,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,8.233663999999983,1.0,145743.1345267432,1.3993799051340954,49.58448374030945,0.49584483740309454,0.004845886556259266,0.999904497791205,68
4,0.5,100,0,100,100,0,0,0,0,2.743199999999994,10.976863999999978,1.0,145761.12084471513,1.402881718981864,49.44631243028339,0.4944631243028339,0.005952530445186311,0.999855098627548,99
5,0.5,100,0,100,100,0,0,0,0,2.743199999999994,13.720063999999972,1.0,145771.91476657864,1.406405206598099,49.311768255685834,0.49311768255685834,0.007157465227144037,0.9997893672707038,127
6,0.5,100,0,100,100,0,0,0,0,2.743199999999994,16.463263999999967,1.0,145779.11160265698,1.4065528654903596,49.17092100476762,0.4917092100476762,0.008500759032054559,0.999701208016002,156
7,0.5,100,0,100,100,0,0,0,0,2.743199999999994,19.20646399999996,1.0,145784.25263494652,1.4047714784252834,49.03738424867982,0.4903738424867982,0.009695375916636027,0.9996092446102584,185
8,0.5,100,0,100,100,0,0,0,0,2.743199999999994,21.949663999999956,1.0,145788.10864713037,1.4043244384739382,48.89595424242215,0.4889595424242215,0.011212791298159882,0.9994744024875049,215
9,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,24.69286399999995,1.0,145791.10790874672,1.4047669625886203,48.76191248691739,0.4876191248691739,0.012450401693698473,0.9993484882907026,244
10,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,27.436063999999945,1.0,145793.50740689365,1.4058321818172221,48.62770302141054,0.4862770302141054,0.013683956077975392,0.9992087530272794,273
11,0.5,100,0,100,100,0,0,0,0,2.743199999999994,30.17926399999994,1.0,145795.47069139953,1.4055029976997484,48.49299438979971,0.4849299438979971,0.014933314089598694,0.9990525795811112,299
12,0.5,100,0,100,100,0,0,0,0,2.743199999999994,32.922463999999934,1.0,145797.10680221292,1.4058213443467762,48.35697927367458,0.48356979273674583,0.016261290463378503,0.998870461969989,327
13,0.5,100,0,100,100,0,0,0,0,2.743199999999994,35.66566399999993,1.0,145798.49123235195,1.4050747145537057,48.22046649560598,0.48220466495605985,0.017586320509248077,0.9986716580822745,357
14,0.5,100,0,100,100,0,0,0,0,2.743199999999994,38.40886399999992,1.0,145799.67790768328,1.4049427460705894,48.08825186903791,0.4808825186903791,0.01874862929562814,0.9984822459094204,385
15,0.5,100,0,100,100,0,0,0,0,2.743199999999994,41.15206399999992,1.0,145800.70637526253,1.405302507054537,47.952637185359706,0.47952637185359703,0.019866986080984462,0.9982864603309568,412
16,0.5,100,0,100,100,0,0,0,0,2.743199999999994,43.89526399999991,1.0,145801.60629629687,1.4047917975976447,47.81973827681666,0.4781973827681666,0.02111350963894503,0.9980543681289092,441
17,0.5,100,0,100,100,0,0,0,0,2.743199999999994,46.63846399999991,1.0,145802.40035349393,1.404759524661775,47.68318786297748,0.47683187862977483,0.022400768184467956,0.9977978959162026,468
18,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,49.3816639999999,1.0,145803.10618937455,1.4039970597387643,47.54951227508288,0.47549512275082884,0.02363540361177284,0.9975353106393439,497
19,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,52.124863999999896,1.0,145803.73773253424,1.4036891700432548,47.41289556652034,0.4741289556652034,0.02499329811029855,0.9972289201185819,525
20,0.5,100,0,100,100,0,0,0,0,2.7472639999999946,54.87212799999989,1.0,145793.50740689365,1.403891621384703,47.27948512821821,0.4727948512821821,0.02612379093356649,0.9969562916163371,555
21,0.5,100,0,100,100,0,0,0,0,2.7431999999999945,57.615327999999884,1.0,145794.5357874213,1.4033277897153755,47.14738862890512,0.4714738862890512,0.027373827876072475,0.9966403483988264,582
22,0.5,100,0,100,100,0,0,0,0,2.747263999999994,60.36259199999988,1.0,145785.65479759415,1.4031625027197323,47.012478729281945,0.4701247872928194,0.028644127584447475,0.9963014146421872,609
23,0.5,100,0,100,100,0,0,0,0,2.743199999999994,63.10579199999987,1.0,145786.93505661126,1.4032978355274652,46.87655644002182,0.4687655644002182,0.029940118351096084,0.9959371801141079,637
24,0.5,100,0,100,100,0,0,0,0,2.747263999999994,65.85305599999987,1.0,145779.11160265698,1.4038147439002386,46.7409136691459,0.46740913669145895,0.031236202457926573,0.9955538223911088,667
