round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,2.6212799999999943,1.0,152597.20441921538,1.280434355610949,49.85360497473688,0.4985360497473688,0.003405240251638092,0.9999533467268727,0
2,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,5.242559999999989,1.0,152597.20441921538,1.2732207556109492,49.70720994947376,0.4970720994947376,0.006810480503276184,0.9998123125582744,0
3,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,7.863839999999983,1.0,152597.20441921538,1.272780488944282,49.560814924210646,0.49560814924210644,0.010215720754914276,0.9995753054705986,0
4,0.0,100,0,100,100,0,0,0,0,2.621279999999994,10.485119999999977,1.0,152597.20441921538,1.2740335556109488,49.414419898947514,0.49414419898947515,0.013620961006552367,0.999240761472323,0
5,0.0,100,0,100,100,0,0,0,0,2.621279999999994,13.10639999999997,1.0,152597.20441921538,1.2759639556109488,49.26802487368441,0.49268024873684413,0.017026201258190463,0.9988071471770422,0
6,0.0,100,0,100,100,0,0,0,0,2.625343999999994,15.731743999999964,1.0,152557.78380324558,1.2752188889442828,49.121277685357455,0.49121277685357456,0.020431778565393154,0.9982728808076469,0
7,0.0,100,0,100,100,0,0,0,0,2.621279999999994,18.35302399999996,1.0,152563.41407279836,1.2752092127538068,48.974882660094345,0.48974882660094343,0.023837014525132486,0.9976366431261159,0
8,0.0,100,0,100,100,0,0,0,0,2.621279999999994,20.974303999999954,1.0,152567.6370476945,1.275938555610949,48.828487634831234,0.48828487634831236,0.02724225155783288,0.9968969432655088,0
9,0.0,100,0,100,100,0,0,0,0,2.621279999999994,23.59558399999995,1.0,152570.92174535742,1.2771605778331718,48.6820926095681,0.486820926095681,0.030647489305844794,0.9960523966147613,0
10,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,26.216863999999944,1.0,152573.54960532306,1.2787274756109481,48.535697584304984,0.4853569758430498,0.034052727554576986,0.9951016624741374,0
11,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,28.83814399999994,1.0,152575.69973990036,1.278697919247313,48.389302559041866,0.48389302559041864,0.03745796616747064,0.9940434467659668,0
12,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,31.459423999999935,1.0,152577.49156500798,1.2791643556109487,48.242907533778755,0.48242907533778756,0.040863205053485986,0.9928765047478292,0
13,0.0,100,0,100,100,0,0,0,0,2.6253439999999943,34.084767999999926,1.0,152560.81543521176,1.2803093094571032,48.09605425013099,0.48096054250130993,0.04426958063483171,0.9915990572808627,0
14,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,36.70604799999992,1.0,152563.41407279836,1.2814358413252354,47.94965922486788,0.4794965922486788,0.04767481824647453,0.9902110790097659,0
15,0.0,100,0,100,100,0,0,0,0,2.6253439999999943,39.33139199999991,1.0,152549.90212398316,1.2830678276109495,47.80280594122012,0.4780280594122012,0.05108123029108389,0.9887102338198983,0
16,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,41.9526719999999,1.0,152552.85765826824,1.2846177356109496,47.656410915957004,0.47656410915957004,0.0544864647477877,0.9870968905516976,0
17,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,44.57395199999989,1.0,152555.46557774406,1.2863319367874189,47.51001589069389,0.4751001589069389,0.05789169988621705,0.9853694269794259,0
18,0.0,100,0,100,100,0,0,0,0,2.6212799999999947,47.19523199999988,1.0,152557.78380324558,1.2881830489442825,47.363620865430775,0.4736362086543078,0.06129693559275612,0.9835269506380164,0
19,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,49.816511999999875,1.0,152559.85806473202,1.2901494545583176,47.21722584016766,0.4721722584016766,0.06470217177770704,0.9815686368786712,0
20,0.0,100,0,100,100,0,0,0,0,2.6212799999999943,52.43779199999987,1.0,152561.72494829723,1.2922138596109503,47.07083081490455,0.47070830814904546,0.0681074083693109,0.9794937313441523,0
21,0.0,100,0,100,100,0,0,0,0,2.6212799999999947,55.05907199999986,1.0,152563.41407279842,1.293394645134759,46.92443578964143,0.4692443578964143,0.07151264530947651,0.9773015523793805,0
22,0.0,100,0,100,100,0,0,0,0,2.6212799999999947,57.68035199999985,1.0,152564.94967298437,1.2947359410654948,46.778040764378304,0.46778040764378304,0.07491788255067451,0.9749914933692172,0
23,0.0,98,2,100,89,0,3,8,0,2.265041197616097,59.94539319761595,0.9952173913043478,152739.0098154221,1.289204639928121,46.65900250644119,0.4761122704738898,0.038524860880352604,0.9934952709109527,0
24,0.0,98,2,98,98,0,0,0,0,2.580639999999995,62.526033197615945,0.9954128440366973,152704.39386140453,1.2896526747860415,46.53102126536278,0.4748063394424774,0.04036743518459379,0.992823686128481,14
25,0.0,98,2,98,98,0,0,0,0,2.580639999999995,65.10667319761593,0.9955929487179487,152672.5220597507,1.2903025064921898,46.40304002428439,0.47350040841106517,0.042232497342866084,0.9921075549336534,14
26,0.0,98,2,98,98,0,0,0,0,2.580639999999995,67.68731319761592,0.9957594448727833,152643.08054059255,1.2903602177901303,46.27505878320599,0.4721944773796529,0.04411719541345477,0.9913463485966854,14
27,0.0,98,2,98,98,0,0,0,0,2.584703999999995,70.27201719761592,0.9959138187221397,152606.97540306023,1.2899710811155236,46.14653672252319,0.47088302778084884,0.04602441305207351,0.9905371660752715,14
28,0.0,98,2,98,98,0,0,0,0,2.580639999999995,72.85265719761591,0.9960573476702509,152581.94316574314,1.289743930330885,46.018555481444785,0.4695770967494366,0.04794145710844702,0.9896841442892413,14
29,0.0,98,2,98,98,0,0,0,0,2.580639999999995,75.4332971976159,0.996191135734072,152558.6236785062,1.289737079008808,45.890574240366384,0.4682711657180243,0.049871927108095696,0.988784487804887,14
30,0.0,98,2,98,98,0,0,0,0,2.580639999999995,78.01393719761589,0.9963161419959813,152536.84697205186,1.289928756378875,45.762592999287975,0.4669652346866121,0.05181432242315156,0.9878376879967624,14
31,0.0,98,2,98,98,0,0,0,0,2.5806399999999945,80.59457719761588,0.9964332036316472,152516.46484676414,1.2896519505844333,45.634611758209566,0.4656593036551997,0.053767350629972045,0.9868432422800035,14
32,0.0,98,2,98,98,0,0,0,0,2.5806399999999945,83.17521719761586,0.9965430546825895,152497.34749551787,1.2895780883206482,45.50663051713117,0.46435337262378745,0.055729893865531094,0.9858006545297324,14
33,0.0,97,3,98,97,0,1,0,0,2.5629869721326655,85.73820416974853,0.9963414634146341,152464.12175976348,1.2893114260610712,45.37976991962973,0.46783267958381175,0.03346152602886066,0.9949102753023221,14
34,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,88.29852416974852,0.9964465501924785,152437.42889885648,1.289387011516179,45.253785389875745,0.46653386999871904,0.03518531850294213,0.994344208840519,23
35,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,90.85884416974851,0.9965457685664939,152412.24039927527,1.2890592394963323,45.12780086012176,0.46523506041362644,0.0369341732146739,0.9937369865315203,23
36,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,93.4191641697485,0.9966395967516102,152388.43257184673,1.2889149088285097,45.00181633036779,0.4639362508285339,0.03870469303423393,0.993088084678395,23
37,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,95.97948416974849,0.9967284623773174,152365.89492537925,1.2889394184641765,44.87583180061381,0.46263744124344136,0.040494036272292096,0.9923969820579955,23
38,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,98.53980416974848,0.9968127490039841,152344.52845207351,1.2891196768690092,44.74984727085982,0.4613386316583487,0.04229981422292336,0.9916631602539963,23
39,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,101.10012416974847,0.9968928016571724,152324.24417346108,1.2894439118633132,44.62386274110584,0.46003982207325606,0.04412000897428105,0.9908861039977181,23
40,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,103.66044416974846,0.9969689315483709,152304.96190182696,1.289402131760355,44.49787821135187,0.4587410124881635,0.04595290740978356,0.9900653015166301,23
41,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,106.22076416974845,0.9970414201183432,152286.60918075853,1.289020674441761,44.371893681597875,0.45744220290307086,0.04779704808728601,0.9892002448904142,23
42,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,108.78108416974844,0.9971105225138455,152269.1203753086,1.2887993916510132,44.245909151843904,0.4561433933179783,0.04965117834683496,0.9882904304144564,23
43,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,111.34140416974843,0.9971764705882353,152252.43588768996,1.2887272850899492,44.11992462208991,0.45484458373288567,0.051514219546886106,0.9873353589706101,23
44,0.0,97,3,97,97,0,0,0,0,2.560319999999995,113.90172416974842,0.9972394755003451,152236.5014787493,1.2887943408524956,43.99394009233594,0.4535457741477931,0.05338523877201489,0.9863345364050639,23
45,0.0,97,3,97,97,0,0,0,0,2.560319999999995,116.46204416974841,0.9972997299729973,152221.26767894166,1.288991421701248,43.86795556258195,0.45224696456270047,0.055263425707152744,0.9852874739131329,23
46,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,119.0223641697484,0.9973574102620568,152206.68927532944,1.2893101731870815,43.741971032827976,0.450948154977608,0.0571480736504707,0.984193688430761,23
47,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,121.58268416974839,0.9974126778783958,152192.72486339856,1.2897429415799089,43.615986503074,0.4496493453925154,0.05903856385409409,0.9830527030325189,23
48,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,124.14300416974838,0.9974656810982049,152179.33645433458,1.2902827019125593,43.49000197332002,0.4483505358074229,0.0609343525515202,0.9818640473358599,23
49,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,126.70332416974837,0.9975165562913907,152166.48912991412,1.2909229947131498,43.36401744356604,0.44705172622233025,0.06283496016324557,0.9806272579113641,23
50,0.0,97,3,97,97,0,0,0,0,2.5643839999999947,129.26770816974837,0.9975654290931223,152149.3672199471,1.2917182062033246,43.23792090661931,0.4457517619239104,0.06473949514729581,0.9793420658381584,23
51,0.0,97,3,97,97,0,0,0,0,2.560319999999995,131.82802816974836,0.9976124154397135,152137.60137696128,1.2925410078352828,43.11193637686532,0.4444529523388178,0.06664851552342572,0.9780076507935507,23
52,0.0,97,3,97,97,0,0,0,0,2.560319999999995,134.38834816974835,0.9976576224868241,152126.2838514602,1.2934478745197562,42.98595184711135,0.4431541427537252,0.06856121797306834,0.976623757397103,23
53,0.0,97,3,97,97,0,0,0,0,2.5603199999999946,136.94866816974834,0.9977011494252873,152115.3894989228,1.294434109073509,42.85996731735737,0.44185533316863274,0.07047730271051487,0.9751899542392416,23
