round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,2.7431999999999945,1.0,145815.106445028,1.3920511614192748,49.86141078909826,0.4986141078909826,0.0025098931764894693,0.9999746621158113,0
2,1.0,100,0,100,100,0,0,0,0,2.7472639999999946,5.490463999999989,1.0,145707.17520413606,1.3959322780550039,49.72739437720336,0.4972739437720336,0.0034029295172381276,0.9999531732341694,35
3,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,8.233663999999983,1.0,145743.1345267432,1.3993799041897228,49.589608499663534,0.49589608499663534,0.004528633396008508,0.9999166094663684,68
4,1.0,100,0,100,100,0,0,0,0,2.743199999999994,10.976863999999978,1.0,145761.12084471513,1.4028817186395413,49.44521717125918,0.4944521717125918,0.006001509863006264,0.9998526980508045,100
5,1.0,100,0,100,100,0,0,0,0,2.743199999999994,13.720063999999972,1.0,145771.91476657864,1.4064052063993417,49.3090210945039,0.49309021094503896,0.007205728274941569,0.9997864939105993,129
6,1.0,100,0,100,100,0,0,0,0,2.743199999999994,16.463263999999967,1.0,145779.11160265698,1.4065528650059476,49.1713814032961,0.49171381403296105,0.00851136703051685,0.9997004676636578,158
7,1.0,100,0,100,100,0,0,0,0,2.743199999999994,19.20646399999996,1.0,145784.25263494652,1.4047714781394907,49.034653336207896,0.49034653336207895,0.00972659496330981,0.9996066813007334,187
8,1.0,100,0,100,100,0,0,0,0,2.743199999999994,21.949663999999956,1.0,145788.10864713037,1.4043244379931545,48.898963898275944,0.48898963898275943,0.011024183486915716,0.9994919892885378,216
9,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,24.69286399999995,1.0,145791.10790874672,1.4047669624682617,48.76194349167934,0.4876194349167934,0.012289170206716361,0.9993652432234561,246
10,1.0,100,0,100,100,0,0,0,0,2.7513279999999947,27.444191999999944,1.0,145750.3285212408,1.4060922781167784,48.62764719440062,0.48627647194400625,0.013404832970753618,0.9992406772628585,274
11,1.0,100,0,100,100,0,0,0,0,2.743199999999994,30.18739199999994,1.0,145756.21504500983,1.4057394487339856,48.49608570016806,0.48496085700168057,0.014596270840899149,0.9990949403292928,302
12,1.0,100,0,100,100,0,0,0,0,2.743199999999994,32.93059199999993,1.0,145761.12084471513,1.4060380910560542,48.360845793035324,0.48360845793035323,0.0159006547825743,0.9989201261974361,331
13,1.0,100,0,100,100,0,0,0,0,2.747263999999994,35.67785599999993,1.0,145748.66830562943,1.4053029237501682,48.22685504904284,0.4822685504904284,0.01716238941794674,0.9987351821988197,357
14,1.0,100,0,100,100,0,0,0,0,2.743199999999994,38.42105599999992,1.0,145753.41187915322,1.4051546547538882,48.0903755376889,0.480903755376889,0.01843754260964732,0.9985322508640389,386
15,1.0,100,0,100,100,0,0,0,0,2.743199999999994,41.16425599999992,1.0,145757.52322597578,1.4055002882305343,47.955486794478155,0.4795548679447815,0.019722250634685058,0.9983114947659598,414
16,1.0,100,0,100,100,0,0,0,0,2.747263999999994,43.91151999999991,1.0,145747.6306900789,1.4050026176000454,47.818566643134126,0.47818566643134125,0.02097401050231773,0.9980798500646129,444
17,1.0,100,0,100,100,0,0,0,0,2.743199999999994,46.654719999999905,1.0,145751.5981234056,1.4049579433965347,47.685088727842555,0.47685088727842556,0.022227985882954788,0.9978318346980095,471
18,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,49.3979199999999,1.0,145755.12491214235,1.4041844552255,47.5531555256837,0.475531555256837,0.023463184238463705,0.9975713820464415,498
19,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,52.141119999999894,1.0,145758.28060463633,1.4038667026702856,47.41792756126445,0.4741792756126445,0.02473529899047843,0.9972862550743934,527
20,1.0,100,0,100,100,0,0,0,0,2.7431999999999945,54.88431999999989,1.0,145761.12084471513,1.4039363253485146,47.2839538255568,0.472839538255568,0.025989089350682098,0.9969880724708092,557
21,1.0,100,0,100,100,0,0,0,0,2.7472639999999946,57.63158399999988,1.0,145753.41187915322,1.403391652643099,47.143635180289884,0.47143635180289883,0.027365525305311424,0.9966418463593348,585
22,1.0,100,0,100,100,0,0,0,0,2.743199999999994,60.37478399999988,1.0,145756.21504500983,1.4031994483830628,47.009348265239545,0.4700934826523955,0.028582018544294308,0.9963168888513413,614
23,1.0,100,0,100,100,0,0,0,0,2.743199999999994,63.11798399999987,1.0,145758.77455148153,1.4033331748235054,46.87416471343879,0.4687416471343879,0.029816382622062862,0.995970147562865,643
24,1.0,100,0,100,100,0,0,0,0,2.743199999999994,65.86118399999987,1.0,145761.12084471513,1.4037520907574723,46.74119859319672,0.4674119859319672,0.03107339661093603,0.9955998993507036,673
25,1.0,100,0,100,100,0,0,0,0,2.743199999999994,68.60438399999985,1.0,145763.27950120537,1.404421973526046,46.602421558825405,0.4660242155882541,0.03237966715398702,0.9951956321370745,703
26,1.0,100,0,100,100,0,0,0,0,2.743199999999994,71.34758399999984,1.0,145765.27216394633,1.4045323267261607,46.46937708351694,0.4646937708351694,0.03360214167697802,0.9947984197613057,733
27,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,74.09078399999983,1.0,145767.11727061795,1.4048979129892665,46.3337683266008,0.463337683266008,0.03477995662663187,0.9943969742206961,757
28,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,76.83398399999982,1.0,145768.83062578176,1.4047656717681487,46.19816527441584,0.4619816527441584,0.03602786564431787,0.9939550272535576,785
29,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,79.5771839999998,1.0,145770.42585472777,1.4048877919650553,46.06259241199186,0.4606259241199186,0.03732622170323556,0.9934763770120879,815
30,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,82.32038399999979,1.0,145771.91476657873,1.4045615041440471,45.92391829659695,0.4592391829659695,0.03867934134374477,0.9929561461376601,844
31,1.0,100,0,100,100,0,0,0,0,2.743199999999993,85.06358399999978,1.0,145773.30764713642,1.404485686459388,45.79014878035505,0.45790148780355044,0.03993619581710002,0.9924508460283658,873
32,1.0,100,0,100,100,0,0,0,0,2.743199999999993,87.80678399999977,1.0,145774.61349683453,1.4046368574400203,45.654629022855744,0.4565462902285574,0.041205053589855725,0.9919200624410431,900
33,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,90.55404799999975,1.0,145769.29791145324,1.4050621150170015,45.51667975368649,0.4551667975368649,0.042524072361620854,0.9913472460907269,929
34,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,93.29724799999974,1.0,145770.6448104454,1.4056057927163557,45.3811433680267,0.453811433680267,0.04378141072068857,0.9907784234565841,955
35,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,96.04451199999973,1.0,145765.74661548637,1.4064098499747384,45.24666891364658,0.4524666891364658,0.04503430807860883,0.9901908209550705,983
36,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,98.78771199999971,1.0,145767.11727061804,1.4067165529623076,45.111856715463546,0.45111856715463544,0.04627490000716929,0.9895872921566303,1011
37,1.0,100,0,100,100,0,0,0,0,2.743199999999993,101.5309119999997,1.0,145768.41386000792,1.407198893658731,44.97770371888865,0.4497770371888865,0.047511449152020775,0.9889647341349721,1037
38,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,104.27817599999969,1.0,145763.96119548587,1.4078569089746291,44.84524921284734,0.44845249212847343,0.048722357359087205,0.9883338548878432,1066
39,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,107.02543999999968,1.0,145759.73712418324,1.4086812538111246,44.707824941197565,0.44707824941197566,0.0500296133559759,0.987632481342137,1095
40,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,109.76863999999966,1.0,145761.1208447153,1.4091037013861007,44.57172813127131,0.44571728131271304,0.051324255971850606,0.9869140364969398,1125
41,1.0,100,0,100,100,0,0,0,0,2.751327999999994,112.51996799999966,1.0,145751.9077858256,1.4093162189094102,44.43524729625609,0.44435247296256086,0.052610182674463705,0.9861758392602271,1154
42,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,115.26316799999965,1.0,145753.41187915337,1.4090744793434957,44.299654459708485,0.4429965445970849,0.05388904651853337,0.9854178769603238,1182
43,1.0,100,0,100,100,0,0,0,0,2.743199999999993,118.00636799999964,1.0,145754.8460435631,1.4090093787903615,44.165961335591696,0.44165961335591697,0.05514544994100328,0.9846493909960542,1212
44,1.0,100,0,100,100,0,0,0,0,2.743199999999993,120.74956799999963,1.0,145756.21504500997,1.4086470555413502,44.03063027830276,0.44030630278302757,0.05642178287123174,0.9838448709344768,1242
45,1.0,100,0,100,100,0,0,0,0,2.743199999999993,123.49276799999961,1.0,145757.52322597592,1.4084588800345181,43.89273570366419,0.4389273570366419,0.05768418155777428,0.9830218125226581,1272
46,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,126.2359679999996,1.0,145758.7745514817,1.4084334947557433,43.75607444829348,0.4375607444829348,0.059002019254140586,0.9821420601904564,1302
47,1.0,100,0,100,100,0,0,0,0,2.7472639999999937,128.9832319999996,1.0,145755.38004816053,1.4081610262939706,43.62184192657289,0.4362184192657289,0.06025322437366891,0.9812783211907092,1331
48,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,131.7264319999996,1.0,145756.62384903934,1.4075925706842929,43.48793661916571,0.43487936619165707,0.06148605380684863,0.9804016428519341,1358
49,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,134.4696319999996,1.0,145757.81690248146,1.4071924601689283,43.35341058485121,0.4335341058485121,0.06276730821639252,0.9794689507729831,1388
50,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,137.2128319999996,1.0,145758.96225216065,1.4065441941263361,43.21771751783245,0.4321771751783245,0.06403619125484426,0.9785169622555793,1411
51,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,139.9560319999996,1.0,145760.06270312137,1.4060608012470586,43.0807456912174,0.43080745691217404,0.06533392124346103,0.9775179572314818,1439
52,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,142.7032959999996,1.0,145756.96976193218,1.4057460558208148,42.94222002096832,0.4294222002096832,0.06665709881742966,0.9764720733982409,1468
53,1.0,100,0,100,100,0,0,0,0,2.7472639999999933,145.4505599999996,1.0,145753.99365942666,1.405598079602742,42.80938789395929,0.4280938789395929,0.06788865077153713,0.9754681989278681,1497
54,1.0,100,0,100,100,0,0,0,0,2.7513279999999933,148.2018879999996,1.0,145747.1311026757,1.4056241647211603,42.67621161371509,0.42676211613715087,0.06911118373156538,0.9744446336288427,1526
55,1.0,100,0,100,100,0,0,0,0,2.743199999999993,150.9450879999996,1.0,145748.3664523092,1.4057098918578184,42.54262100597266,0.42542621005972664,0.0703623917202404,0.9733736112122235,1553
56,1.0,100,0,100,100,0,0,0,0,2.743199999999993,153.6882879999996,1.0,145749.55770214615,1.4059195573160506,42.404598213668265,0.42404598213668265,0.07169473175514815,0.9722087482809029,1583
57,1.0,100,0,100,100,0,0,0,0,2.743199999999993,156.4314879999996,1.0,145750.70717220346,1.4062466380334082,42.26837041961485,0.4226837041961485,0.07297803344444775,0.9710534740266951,1612
58,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,159.1746879999996,1.0,145751.81702256616,1.4063347159332062,42.13300258532693,0.4213300258532693,0.0742484230590689,0.9698804920559261,1640
59,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,161.9178879999996,1.0,145752.88926693547,1.4061959438260536,41.99082589281325,0.4199082589281325,0.07559701668056579,0.968605931245436,1669
60,1.0,100,0,100,100,0,0,0,0,2.743199999999993,164.6610879999996,1.0,145753.9257848221,1.4058416640271,41.857708077296756,0.41857708077296757,0.07683708415817779,0.9674014998876128,1698
61,1.0,100,0,100,100,0,0,0,0,2.743199999999993,167.4042879999996,1.0,145754.92833254102,1.4052824753736046,41.72520465722651,0.4172520465722651,0.0780792312620658,0.966168068964738,1726
62,1.0,100,0,100,100,0,0,0,0,2.7472639999999937,170.1515519999996,1.0,145752.41723331477,1.4045682773451675,41.588031981482544,0.4158803198148254,0.07937660286466965,0.9648513470747568,1756
63,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,172.8947519999996,1.0,145753.41187915325,1.4039502913088928,41.45263376634381,0.4145263376634381,0.08064828580192862,0.9635287457843126,1785
64,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,175.63795199999961,1.0,145754.375455255,1.403145242334157,41.31920047514921,0.4131920047514921,0.08188758194810498,0.9622078858850981,1813
65,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,178.38115199999962,1.0,145755.3093950198,1.4024743794864054,41.18458370606641,0.41184583706066413,0.08313890759887438,0.9608445345600545,1840
66,1.0,100,0,100,100,0,0,0,0,2.755391999999994,181.13654399999962,1.0,145746.40443620287,1.4017111621644622,41.04920335846392,0.4104920335846392,0.08441356376572826,0.9594279124366236,1869
67,1.0,100,0,100,100,0,0,0,0,2.7472639999999937,183.88380799999962,1.0,145744.20821217741,1.4010259250661041,40.91460910176528,0.4091460910176528,0.08569291765538847,0.957976900243789,1898
68,1.0,100,0,100,100,0,0,0,0,2.743199999999994,186.62700799999962,1.0,145745.2503337569,1.4004307667089873,40.78065941439583,0.40780659414395826,0.08693883907891795,0.9565273056663129,1927
69,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,189.37020799999962,1.0,145746.26226317527,1.3996614390448805,40.64368504688341,0.4064368504688341,0.0882416909742209,0.9549849223117353,1956
70,1.0,100,0,100,100,0,0,0,0,2.743199999999994,192.11340799999962,1.0,145747.24529378008,1.3990156921874923,40.509217635596286,0.40509217635596284,0.0894776650817734,0.9534806683734501,1984
71,1.0,100,0,100,100,0,0,0,0,2.743199999999994,194.85660799999962,1.0,145748.20064608767,1.398202107200344,40.374678258228144,0.4037467825822814,0.09073721707153716,0.9519211851521344,2010
72,1.0,100,0,100,100,0,0,0,0,2.7431999999999936,197.59980799999963,1.0,145749.12947283863,1.3975098995463213,40.23687079680267,0.4023687079680267,0.09205653383369292,0.9502602712353838,2036
73,1.0,100,0,100,100,0,0,0,0,2.743199999999994,200.34300799999963,1.0,145750.0328636378,1.3969340811339648,40.10287995997045,0.4010287995997045,0.09330850846101262,0.9486436136545106,2064
74,1.0,100,0,100,100,0,0,0,0,2.743199999999994,203.08620799999963,1.0,145750.9118492185,1.3964699335389317,39.968581395056205,0.3996858139505621,0.09454844976564464,0.9470063020778575,2092
75,1.0,100,0,100,100,0,0,0,0,2.743199999999994,205.82940799999963,1.0,145751.7674053654,1.396112989860167,39.83201655856024,0.3983201655856024,0.09584492474905729,0.9452695138971468,2121
76,1.0,100,0,100,100,0,0,0,0,2.743199999999994,208.57260799999963,1.0,145752.60045652807,1.395859018374763,39.693711909522015,0.39693711909522017,0.09718990911565865,0.9434395318584108,2146
77,1.0,100,0,100,100,0,0,0,0,2.7513279999999942,211.32393599999963,1.0,145747.80587088843,1.3954839178396525,39.55853073655766,0.39558530736557657,0.09844525594959365,0.9416806182960606,2176
78,1.0,100,0,100,100,0,0,0,0,2.743199999999994,214.06713599999964,1.0,145748.66830562937,1.3949058568094572,39.4227540039561,0.394227540039561,0.09972425771850352,0.9398590306983623,2204
79,1.0,100,0,100,100,0,0,0,0,2.824479999999994,216.89161599999963,1.0,145694.8893773748,1.3945795745646445,39.28761957726445,0.3928761957726445,0.10083492108756173,0.938197670644878,2232
80,1.0,100,0,100,100,0,0,0,0,2.824479999999994,219.71609599999962,1.0,145642.49311984886,1.3943605093357057,39.156019956567576,0.3915601995656758,0.10190278803444604,0.9365671846365177,2257
81,1.0,100,0,100,100,0,0,0,0,2.824479999999994,222.54057599999962,1.0,145591.42688657396,1.3942446901607926,39.02423389746136,0.3902423389746136,0.10298216548808496,0.9348944728136487,2281
82,1.0,100,0,100,100,0,0,0,0,2.8326079999999942,225.3731839999996,1.0,145536.39176522463,1.3942774051525733,38.886541892647685,0.38886541892647686,0.10412881371224496,0.933093493378284,2307
83,1.0,100,0,100,100,0,0,0,0,2.865119999999994,228.2383039999996,1.0,145461.99922691355,1.3946356720495026,38.75281891640762,0.3875281891640762,0.10516482971425638,0.9314078608968732,2333
84,1.0,100,0,100,100,0,0,0,0,2.865119999999994,231.1034239999996,1.0,145389.45126144067,1.395084589718597,38.619491821374915,0.3861949182137491,0.10620147426784775,0.9296946592147075,2357
