round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.0,100,0,100,100,0,0,0,0,2.641599999999995,2.641599999999995,1.0,151423.37976983676,1.390985164780373,49.85113359843778,0.49851133598437775,0.0032150503186526244,0.9999584082294565,0
2,0.0,100,0,100,100,0,0,0,0,2.641599999999995,5.28319999999999,1.0,151423.37976983676,1.3940331647803728,49.70226719687555,0.49702267196875555,0.006430100637305248,0.9998326558796612,0
3,0.0,100,0,100,100,0,0,0,0,2.641599999999995,7.924799999999985,1.0,151423.37976983676,1.3970811647803731,49.55340079531334,0.49553400795313335,0.009645150955957874,0.999621290128561,0
4,0.0,100,0,100,100,0,0,0,0,2.6415999999999946,10.56639999999998,1.0,151423.37976983676,1.4001291647803729,49.4045343937511,0.494045343937511,0.012860201274610497,0.9993228767290226,0
5,0.0,100,0,100,100,0,0,0,0,2.6415999999999946,13.207999999999975,1.0,151423.37976983676,1.4031771647803737,49.25566799218888,0.49255667992188884,0.01607525159326312,0.9989360020366751,0
6,0.0,100,0,100,100,0,0,0,0,2.6415999999999946,15.84959999999997,1.0,151423.37976983676,1.4028384981137063,49.10680159062665,0.49106801590626653,0.019290301911915744,0.9984592750768215,0
7,0.0,100,0,100,100,0,0,0,0,2.6456639999999947,18.495263999999963,1.0,151390.10721879968,1.4007039304946591,48.95761120313219,0.4895761120313219,0.022505507595814437,0.9978912727438161,0
8,0.0,100,0,100,100,0,0,0,0,2.6456639999999942,21.140927999999956,1.0,151365.16239968306,1.3997735647803728,48.80852921485359,0.4880852921485359,0.025720288284869604,0.9972307899356545,0
9,0.0,100,0,100,100,0,0,0,0,2.641599999999994,23.78252799999995,1.0,151371.62878563657,1.3974424092248172,48.659662813291376,0.48659662813291377,0.028935335395251657,0.9964764059231879,0
10,0.0,100,0,100,100,0,0,0,0,2.6497279999999943,26.432255999999946,1.0,151330.25346001523,1.3945980607803727,48.50991089721437,0.4850991089721437,0.03215291431905812,0.9956260282448883,0
11,0.0,100,0,100,100,0,0,0,0,2.641599999999994,29.07385599999994,1.0,151338.71475458945,1.390575070234918,48.36104449565215,0.4836104449565215,0.035367953882645214,0.9946799965840258,0
12,0.0,100,0,100,100,0,0,0,0,2.6456639999999942,31.71951999999993,1.0,151326.37568286058,1.387838951447039,48.21204952836534,0.4821204952836534,0.03858265866517635,0.9936364330048486,0
13,0.0,100,0,100,100,0,0,0,0,2.641599999999994,34.36111999999993,1.0,151333.8331230184,1.3843295832419105,48.06318312680314,0.4806318312680314,0.041797701271801956,0.9924940160270975,0
14,0.0,100,0,100,100,0,0,0,0,2.6415999999999937,37.002719999999925,1.0,151340.2257996172,1.381756981923229,47.91431672524091,0.4791431672524091,0.04501274498009442,0.9912516865241876,0
15,0.0,100,0,100,100,0,0,0,0,2.6415999999999937,39.64431999999992,1.0,151345.76655621818,1.3799337941137049,47.76545032367869,0.47765450323678693,0.04822778956973013,0.9899083553074545,0
16,0.0,100,0,100,100,0,0,0,0,2.641599999999994,42.28591999999992,1.0,151350.6150510622,1.3787195047803709,47.61658392211647,0.4761658392211647,0.05144283487546405,0.988462977916988,0
17,0.0,100,0,100,100,0,0,0,0,2.645663999999994,44.931583999999916,1.0,151341.20355071418,1.3782218141921336,47.46741232946784,0.4746741232946784,0.05465792373646849,0.9869143705042324,0
18,0.0,100,0,100,100,0,0,0,0,2.6415999999999937,47.57318399999991,1.0,151345.76655621818,1.3779148892248152,47.31854592790562,0.4731854592790562,0.0578729697030464,0.9852619352494462,0
19,0.0,100,0,100,100,0,0,0,0,2.6415999999999937,50.21478399999991,1.0,151349.84947859208,1.376891640569843,47.169679526343394,0.47169679526343394,0.06108801612772163,0.9835046098730214,0
20,0.0,100,0,100,100,0,0,0,0,2.6415999999999937,52.856383999999906,1.0,151353.52429708422,1.3762755167803684,47.02081312478117,0.4702081312478117,0.06430306294178191,0.9816415511767925,0
21,0.0,99,1,100,95,0,2,3,0,2.49095208401191,55.347336084011815,0.9976190476190476,151407.46769239235,1.3719497549126929,46.88140255793452,0.4735495207872174,0.04775004380261096,0.9899347786998649,0
22,0.0,99,1,99,99,0,0,0,0,2.6212799999999934,57.968616084011806,0.9977262391996362,151392.26348411117,1.3698394589356806,46.728343698150624,0.4720034716984911,0.05023036128729812,0.9888017172296457,11
23,0.0,99,1,99,99,0,0,0,0,2.6253439999999935,60.5939600840118,0.9978241949521323,151368.2219693726,1.3674310794887374,46.574828126855365,0.47045280936217543,0.05277531741975333,0.987572081981916,11
24,0.0,99,1,99,99,0,0,0,0,2.6212799999999934,63.21524008401179,0.9979140592407175,151355.90701363026,1.3653511796114002,46.42176926707147,0.46890676027344913,0.05537219592705615,0.9862470387925396,11
25,0.0,98,2,99,97,0,1,1,0,2.5659869154955275,65.78122699950731,0.9971955128205128,151350.17168461403,1.3626969029675806,46.27467786093504,0.4721905904177045,0.03306870043240519,0.9951193823716167,11
26,0.0,98,2,98,98,0,0,0,0,2.609087999999993,68.39031499950731,0.9973014649190439,151307.9739444766,1.3613414963582224,46.128751524360936,0.4707015461669483,0.03557521524524758,0.9943202384645625,16
27,0.0,98,2,98,98,0,0,0,0,2.6172159999999933,71.00753099950731,0.9973997028231798,151251.56231772824,1.360357478834687,45.982317273025124,0.46920731911250124,0.0381647418509497,0.9934274896954537,16
28,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,73.6084909995073,0.9974910394265233,151232.5527781097,1.3594924133178405,45.83703890831551,0.467724886819546,0.040818081238976074,0.9924416120404094,16
29,0.0,98,2,98,98,0,0,0,0,2.6050239999999936,76.2135149995073,0.9975761772853186,151206.77743408765,1.3589626816577463,45.69143655767365,0.4662391485476901,0.04352733816270358,0.9913595188727703,16
30,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,78.8144749995073,0.9976557267247154,151190.50149194666,1.3586096815872373,45.54615819296402,0.46475671625473486,0.04628056067496221,0.990181152166518,16
31,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,81.41543499950728,0.9977302204928664,151175.26547729538,1.358477282106205,45.400879828254396,0.46327428396177955,0.049071350270521515,0.9889048257800696,16
32,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,84.01639499950727,0.9978001257071024,151160.97280863434,1.3579178559474663,45.25560146354478,0.46179185166882425,0.05189364634018709,0.9875294417067587,16
33,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,86.61735499950726,0.9978658536585366,151147.53850512378,1.3575781815538102,45.11032309883517,0.46030941937586906,0.05474257607852832,0.9860539437806812,16
34,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,89.21831499950724,0.9979277679100059,151134.88749562768,1.3574390933901013,44.965044734125534,0.4588269870829137,0.057614188643695705,0.984477319887411,16
35,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,91.81927499950723,0.9979861910241657,151122.9532151552,1.3574835916432542,44.81976636941591,0.4573445547899584,0.06050525450367181,0.9827986041695502,16
36,0.0,98,2,98,98,0,0,0,0,2.6050239999999936,94.42429899950723,0.9980414101846671,151105.17262166235,1.3577956666674702,44.67403129319494,0.4558574621754586,0.06341596097518513,0.9810148256509927,16
37,0.0,98,2,98,98,0,0,0,0,2.6009599999999935,97.02525899950723,0.9980936819172114,151094.67525435262,1.3581609109400496,44.528752928485325,0.45437502988250333,0.06633833467265586,0.9791291471789203,16
38,0.0,98,2,98,98,0,0,0,0,2.600959999999994,99.62621899950723,0.9981432360742706,151084.7260004362,1.3581399346765064,44.3834745637757,0.45289259758954803,0.0692734522021332,0.977138776710944,16
39,0.0,98,2,98,98,0,0,0,0,2.600959999999994,102.22717899950723,0.9981902792140641,151075.2830230642,1.358277909810958,44.23819619906609,0.45141016529659267,0.07221975979595903,0.9750429551992413,16
40,0.0,97,3,98,97,0,1,0,0,2.5823070164749846,104.80948601598222,0.9979828542612204,151055.02948068848,1.3577514853113173,44.095241413051745,0.4545901176603272,0.059827893992181164,0.9829741213156108,16
41,0.0,97,3,97,97,0,0,0,0,2.580639999999994,107.3901260159822,0.998031011567807,151038.0944853913,1.3570291823071567,43.94580445688441,0.45304953048334445,0.06314731984166605,0.9809426679458694,24
