round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,2.6212799999999943,1.0,152597.20441921538,1.280434355610949,49.85360497473688,0.4985360497473688,0.003405240251638092,0.9999533467268727,0
2,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,5.242559999999989,1.0,152597.20441921538,1.2732207499474633,49.72482399790183,0.4972482399790183,0.004110492053309728,0.9999316699969197,29
3,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,7.863839999999983,1.0,152597.20441921538,1.272780481714917,49.59410447195029,0.4959410447195029,0.0050279504103908175,0.9998972274268092,54
4,1.0,100,0,100,100,0,0,0,0,2.621279999999994,10.485119999999977,1.0,152597.20441921538,1.2740335475646851,49.464065509462856,0.49464065509462857,0.006138053401942046,0.9998460375414361,77
5,1.0,100,0,100,100,0,0,0,0,2.621279999999994,13.10639999999997,1.0,152597.20441921538,1.2759639469902802,49.33392969010238,0.4933392969010238,0.007298900625196386,0.9997811591320044,99
6,1.0,100,0,100,100,0,0,0,0,2.625343999999994,15.731743999999964,1.0,152557.78380324558,1.2752188799736028,49.20033673302051,0.49200336733020505,0.008595073794863507,0.9996949081900598,125
7,1.0,100,0,100,100,0,0,0,0,2.621279999999994,18.35302399999996,1.0,152563.41407279836,1.2752092033781084,49.07107948107311,0.49071079481073115,0.009809938503862593,0.9996005082505643,148
8,1.0,100,0,100,100,0,0,0,0,2.625343999999994,20.978367999999953,1.0,152538.08113195494,1.2761620661090256,48.93995902266723,0.48939959022667234,0.01110664146977254,0.9994852282769006,166
9,1.0,100,0,100,100,0,0,0,0,2.621279999999994,23.59964799999995,1.0,152544.64812356557,1.2773592524109325,48.812769791097125,0.48812769791097127,0.012207935891091287,0.999374905012323,188
10,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,26.220927999999944,1.0,152549.90212398313,1.2789062815230667,48.68406344196225,0.4868406344196225,0.013474346379126952,0.9992345634024007,209
11,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,28.84220799999994,1.0,152554.20112080217,1.2788604690552705,48.552975506249055,0.4855297550624906,0.01482456833610834,0.9990686182372401,231
12,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,31.463487999999934,1.0,152557.78380324552,1.2793133585013008,48.42363653813234,0.4842363653813234,0.01590510559514179,0.998922319491258,254
13,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,34.088831999999925,1.0,152542.62745053897,1.2804468497249464,48.293905707003375,0.48293905707003376,0.017181436310216135,0.9987358898160198,277
14,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,36.71417599999992,1.0,152529.63868779223,1.2815838764892078,48.165399659152136,0.48165399659152136,0.018414697623283564,0.998540431433413,297
15,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,39.33951999999991,1.0,152518.38354916414,1.283078654253632,48.03751920839722,0.4803751920839722,0.019597293717209318,0.9983384674005515,317
16,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,41.9648639999999,1.0,152508.53666534022,1.2847701248667713,47.90632723547067,0.4790632723547067,0.020901952283332834,0.9980999632977936,337
17,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,44.58614399999989,1.0,152513.74956309333,1.2864753612667343,47.77699924066832,0.47776999240668316,0.02219904658448844,0.9978457588257769,357
18,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,47.20742399999988,1.0,152518.38354916417,1.2883185047322883,47.64748422037227,0.4764748422037227,0.023384436233034732,0.9975971367656207,381
19,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,49.828703999999874,1.0,152522.52998592978,1.290277780422966,47.51902405637643,0.4751902405637643,0.024642249473005615,0.997317996558587,403
20,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,52.449983999999866,1.0,152526.2619717867,1.2923357685887185,47.388547300681765,0.47388547300681766,0.025964099088396538,0.9970070603592,426
21,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,55.07126399999986,1.0,152529.63868779226,1.293510748414769,47.259032153520174,0.47259032153520175,0.02722068547507706,0.9966933363349759,449
22,1.0,100,0,100,100,0,0,0,0,2.625343999999995,57.696607999999856,1.0,152521.96454945882,1.2949612972902864,47.1310832164873,0.47131083216487296,0.028419696166209037,0.9963771714031012,468
23,1.0,100,0,100,100,0,0,0,0,2.625343999999995,60.321951999999854,1.0,152514.95840187703,1.2956284036504477,46.999825867680265,0.46999825867680267,0.02972516022833584,0.9960159735391725,489
24,1.0,100,0,100,100,0,0,0,0,2.625343999999995,62.94729599999985,1.0,152508.5366653402,1.2964194110991594,46.87105223751399,0.46871052237513994,0.030933588733647314,0.9956632569783623,512
25,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,65.56857599999985,1.0,152512.08139704028,1.297373096424561,46.74268030636974,0.46742680306369744,0.03217514288312066,0.9952841408177574,534
26,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,68.18985599999985,1.0,152515.35360332808,1.2984800675047734,46.610928812345044,0.4661092881234504,0.03350713948626705,0.9948588454622973,557
27,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,70.81113599999985,1.0,152518.3835491641,1.298970699941611,46.48275606536361,0.4648275606536361,0.03476274567738829,0.9944381129855995,581
28,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,73.43241599999985,1.0,152521.1971780967,1.2989110301338198,46.35195965866443,0.46351959658664427,0.03606423690367164,0.9939827763506114,604
29,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,76.05369599999985,1.0,152523.81685697462,1.2990586754098699,46.22273189144321,0.4622273189144321,0.03726990848419583,0.9935406166611608,625
30,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,78.67497599999984,1.0,152526.2619717866,1.2993929043148629,46.09586833840548,0.4609586833840548,0.03847028024137632,0.9930830874528482,644
31,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,81.29625599999984,1.0,152528.5494082289,1.299895660449238,45.962550695460926,0.45962550695460924,0.039842030081407714,0.992541979742233,667
32,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,83.91753599999984,1.0,152530.69394220563,1.3005511443146218,45.833517522993745,0.45833517522993744,0.041108438949549235,0.9920197606700728,690
33,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,86.53881599999984,1.0,152532.70855935937,1.3007297139341512,45.705950337698724,0.45705950337698725,0.04232075790044895,0.9914993172967881,710
34,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,89.16415999999984,1.0,152527.65236615276,1.301159548948458,45.57582130785244,0.45575821307852443,0.04358944628451258,0.9909355986358827,734
35,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,91.78543999999984,1.0,152529.63868779215,1.3016472631145168,45.446895929437034,0.4544689592943703,0.0448364651114337,0.9903606520582945,757
36,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,94.40671999999984,1.0,152531.51470573308,1.3022715709323407,45.31598728750027,0.4531598728750027,0.046162765136221875,0.9897293673895964,777
37,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,97.03206399999983,1.0,152526.9007984827,1.3025512912464072,45.186697664095625,0.45186697664095626,0.04739497268411764,0.9891184279743427,799
38,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,99.65334399999983,1.0,152528.7500638215,1.3028943610360362,45.05634502192932,0.45056345021929317,0.048704713474782384,0.9884499266698867,820
39,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,102.27462399999983,1.0,152530.5045364921,1.3033709349945641,44.92652360777559,0.4492652360777559,0.04995943376514807,0.9877850460700951,844
40,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,104.89590399999983,1.0,152532.17132291483,1.3039710001675073,44.799032834555184,0.44799032834555186,0.05117522623380125,0.9871189356686217,868
41,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,107.51718399999983,1.0,152533.7568364888,1.3046855207817216,44.66989526482454,0.4466989526482454,0.052422500849345854,0.9864148263612049,890
42,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,110.13846399999983,1.0,152535.26688006133,1.3055063213191993,44.53993120823719,0.44539931208237193,0.05370575925223991,0.9856690897887905,912
43,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,112.75974399999983,1.0,152536.70671689382,1.3059534287894143,44.41251684066535,0.44412516840665345,0.05492332371143354,0.9849370058842271,932
44,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,115.38102399999983,1.0,152538.08113195482,1.3060523223239002,44.281263387273235,0.44281263387273234,0.0562546570290597,0.9841173183679053,954
45,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,118.00230399999982,1.0,152539.3944850435,1.3062777716979084,44.15171902884947,0.4415171902884947,0.05750240556094289,0.9833209207857522,978
46,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,120.62764799999982,1.0,152535.51159349494,1.306663930232844,44.02025187736585,0.4402025187736585,0.05881468174374699,0.9824619146164252,1003
47,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,123.24892799999982,1.0,152536.8236874241,1.3071175305153064,43.89144495782277,0.43891444957822773,0.06004596957883388,0.9816280636326316,1024
48,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,125.87020799999982,1.0,152538.08113195482,1.3076749974525446,43.7628623693488,0.43762862369348804,0.06128778929976229,0.9807645985737369,1046
49,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,128.4914879999998,1.0,152539.28727169873,1.3083299718524914,43.63512070427818,0.4363512070427818,0.0625083997891774,0.9798913768680613,1068
50,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,131.1127679999998,1.0,152540.44518379806,1.3090766032840915,43.50521493482085,0.43505214934820846,0.06379164300256747,0.9789522134305965,1089
51,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,133.73404799999977,1.0,152541.55770413854,1.3099095001872307,43.374425387021375,0.43374425387021376,0.06509180757387457,0.9779751472582798,1111
52,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,136.35532799999976,1.0,152542.62745053892,1.3108236856146067,43.24691533991071,0.4324691533991071,0.06630747405601348,0.9770319842693452,1134
53,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,138.97660799999974,1.0,152543.65684331596,1.311814558414839,43.11654206488554,0.43116542064885544,0.06761090348108018,0.9760008517242904,1157
54,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,141.60195199999973,1.0,152540.27006633385,1.3129034463022815,42.98556943828948,0.42985569438289484,0.06888982727255781,0.9749590276829017,1178
55,1.0,100,0,100,100,0,0,0,0,2.6212799999999947,144.2232319999997,1.0,152541.3048571817,1.3140347571375615,42.857564756830236,0.42857564756830235,0.07011918571400731,0.9739296807585988,1202
56,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,146.8445119999997,1.0,152542.30270450996,1.3152308926020413,42.72793784511058,0.4272793784511058,0.0713969708698239,0.9728371184781288,1226
57,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,149.46985599999968,1.0,152539.11798777708,1.3162011089611478,42.597558617433684,0.42597558617433684,0.07266765550379307,0.971721606189778,1247
58,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,152.09113599999966,1.0,152540.11910332533,1.3171715026754316,42.46749613306775,0.4246749613306775,0.0739604385346433,0.9705619588229799,1269
59,1.0,100,0,100,100,0,0,0,0,2.6212799999999943,154.71241599999965,1.0,152541.08629523343,1.3178644728527562,42.340106127644475,0.4234010612764447,0.07517521238289111,0.96943911124966,1290
60,1.0,100,0,100,100,0,0,0,0,2.6253439999999943,157.33775999999963,1.0,152538.08113195494,1.3186610053859633,42.209824370315765,0.4220982437031576,0.07644883761464655,0.9682387814359448,1310
61,1.0,100,0,100,100,0,0,0,0,2.625343999999994,159.96310399999962,1.0,152535.1746112657,1.3195226954949708,42.081041763720776,0.4208104176372078,0.07770089757780493,0.9670299922127745,1333
62,1.0,100,0,100,100,0,0,0,0,2.625343999999994,162.5884479999996,1.0,152532.36195476854,1.3204581891881924,41.95041031525978,0.4195041031525978,0.07897861310547724,0.9657689806153388,1355
63,1.0,100,0,100,100,0,0,0,0,2.621279999999994,165.2097279999996,1.0,152533.39076982235,1.3214291376612617,41.82004552856066,0.4182004552856066,0.08027111692349442,0.9644665970841999,1376
64,1.0,100,0,100,100,0,0,0,0,2.621279999999994,167.83100799999957,1.0,152534.3874476406,1.3224618190098503,41.68951153181286,0.4168951153181286,0.08157615709288901,0.963123078268777,1399
65,1.0,100,0,100,100,0,0,0,0,2.621279999999994,170.45228799999956,1.0,152535.353470879,1.3232407686269338,41.55926677745579,0.4155926677745579,0.08286511318093975,0.961763681100438,1421
66,1.0,100,0,100,100,0,0,0,0,2.6212799999999934,173.07356799999954,1.0,152536.29023237142,1.3237775197621635,41.43163269074047,0.4143163269074047,0.08408077293522395,0.9604449644574432,1444
67,1.0,100,0,100,100,0,0,0,0,2.6212799999999934,175.69484799999952,1.0,152537.19904183003,1.324386200728095,41.30020810834581,0.41300208108345804,0.08539616976956117,0.9589993613356663,1466
68,1.0,100,0,100,100,0,0,0,0,2.621279999999994,178.3161279999995,1.0,152538.08113195503,1.3247648145811188,41.17187377296346,0.4117187377296346,0.08662472165268344,0.9576092807453482,1491
69,1.0,100,0,100,100,0,0,0,0,2.621279999999994,180.9374079999995,1.0,152538.93766401295,1.3249233642785436,41.042057595518,0.41042057595518,0.08790714016648256,0.9561358561344049,1511
70,1.0,100,0,100,100,0,0,0,0,2.621279999999994,183.55868799999948,1.0,152539.7697329373,1.325161566840704,40.91327957406428,0.4091327957406428,0.08913671704959993,0.954684721377521,1532
71,1.0,100,0,100,100,0,0,0,0,2.621279999999994,186.17996799999946,1.0,152540.578371998,1.3251898594775315,40.782438849438535,0.40782438849438535,0.09043743079678053,0.9531292562149357,1555
72,1.0,100,0,100,100,0,0,0,0,2.625343999999994,188.80531199999945,1.0,152538.08113195503,1.3250700462110194,40.652949399404555,0.40652949399404553,0.09170643508930101,0.9515761779231775,1576
73,1.0,100,0,100,100,0,0,0,0,2.7025599999999943,191.50787199999945,1.0,152474.1499921219,1.3251411187855149,40.526440916955764,0.40526440916955764,0.09276020134601358,0.9502182889033348,1599
74,1.0,100,0,100,100,0,0,0,0,2.706623999999994,194.21449599999946,1.0,152408.8088666671,1.3253376823641936,40.39930295017409,0.4039930295017409,0.09381925504680291,0.948828970653568,1623
75,1.0,100,0,100,100,0,0,0,0,2.702559999999994,196.91705599999946,1.0,152348.40805257662,1.325582107194141,40.27184082615092,0.40271840826150923,0.09488469913895875,0.9474072235904294,1646
76,1.0,100,0,100,100,0,0,0,0,2.702559999999994,199.61961599999947,1.0,152289.64271727725,1.3259083313694264,40.14534574269766,0.4014534574269766,0.09594672337743322,0.9459662001194667,1670
77,1.0,100,0,100,100,0,0,0,0,2.702559999999994,202.32217599999947,1.0,152232.4473220379,1.32631316789313,40.01727585361087,0.4001727585361087,0.09702683608695803,0.9444761353985089,1694
78,1.0,100,0,100,100,0,0,0,0,2.706623999999994,205.02879999999948,1.0,152173.74339605012,1.3267941142684037,39.889359999693184,0.39889359999693186,0.09811070313453224,0.9429559880230735,1718
79,1.0,100,0,100,100,0,0,0,0,2.702559999999994,207.73135999999948,1.0,152119.54516641147,1.3273472513934967,39.759562140311914,0.39759562140311916,0.09923004690611971,0.9413644503112434,1740
80,1.0,100,0,100,100,0,0,0,0,2.7025599999999947,210.4339199999995,1.0,152066.73905043481,1.3274623800537118,39.6331386853715,0.396331386853715,0.10029842577383659,0.9398116909192198,1762
81,1.0,100,0,100,100,0,0,0,0,2.7025599999999947,213.1364799999995,1.0,152015.27209232355,1.3276574512182633,39.50621135842802,0.3950621135842802,0.10137301193238596,0.9382239081254234,1783
82,1.0,100,0,100,100,0,0,0,0,2.7025599999999947,215.8390399999995,1.0,151965.09398855775,1.3279295401452698,39.37976981296265,0.3937976981296265,0.1024485255945322,0.9366095738447217,1804
83,1.0,100,0,100,100,0,0,0,0,2.706623999999995,218.5456639999995,1.0,151913.3319432962,1.3283042621586378,39.25046658322915,0.3925046658322915,0.10356403114098435,0.9349122727905621,1826
84,1.0,100,0,100,100,0,0,0,0,2.7025599999999947,221.2482239999995,1.0,151865.62582305778,1.3287218298080725,39.12168658581176,0.3912168658581176,0.10467093056414219,0.9331978039666475,1848
85,1.0,100,0,100,100,0,0,0,0,2.7025599999999947,223.95078399999952,1.0,151819.07110448013,1.3292084617412436,38.99476864977682,0.38994768649776823,0.1057593464945609,0.9314827920602409,1869
86,1.0,100,0,100,100,0,0,0,0,2.7025599999999943,226.65334399999952,1.0,151773.62660045322,1.3297617487381823,38.86805988567965,0.3886805988567965,0.10684180023015478,0.9297475145356358,1892
87,1.0,100,0,100,100,0,0,0,0,2.7025599999999943,229.35590399999953,1.0,151729.2530651405,1.3303793923763387,38.739544764957394,0.38739544764957395,0.1079568144892656,0.927937423351249,1916
88,1.0,100,0,100,100,0,0,0,0,2.7025599999999943,232.05846399999953,1.0,151685.9130809384,1.3308282895986177,38.60852619138869,0.3860852619138869,0.10911618295241494,0.9260329460210015,1937
89,1.0,100,0,100,100,0,0,0,0,2.7025599999999943,234.76102399999954,1.0,151643.57095324338,1.33134244301722,38.48118209439254,0.38481182094392535,0.11021021770840338,0.9241929554585817,1961
90,1.0,100,0,100,100,0,0,0,0,2.722879999999994,237.48390399999954,1.0,151589.22096884542,1.3317459397022962,38.35445944631695,0.3835445944631695,0.1112724331137265,0.9223668641501497,1985
91,1.0,100,0,100,100,0,0,0,0,2.824479999999994,240.30838399999953,1.0,151472.0351995712,1.332717223262702,38.227395732449715,0.38227395732449715,0.11221698974924194,0.9206642244485671,2009
92,1.0,100,0,100,100,0,0,0,0,2.865119999999994,243.17350399999953,1.0,151332.27672699108,1.3340960963216502,38.0999372666682,0.380999372666682,0.11310731031043202,0.9190062865818575,2029
