round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.0,100,0,100,100,0,0,0,0,2.5643839999999947,2.5643839999999947,1.0,155982.87931916624,1.270853954591171,49.85790592033677,0.4985790592033677,0.002244947022959029,0.9999797261923747,0
2,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,5.124703999999989,1.0,156106.57708230597,1.2623195545911718,49.71651607521299,0.4971651607521299,0.004481635675345493,0.9999187475559448,0
3,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,7.685023999999983,1.0,156147.85327931345,1.2612358212578385,49.575126230089246,0.49575126230089245,0.006718684651042024,0.9998163626159517,0
4,0.0,100,0,100,100,0,0,0,0,2.560319999999995,10.245343999999978,1.0,156168.49956429022,1.256934754591172,49.43373638496548,0.49433736384965477,0.008955823941812796,0.9996718883130171,0
5,0.0,100,0,100,100,0,0,0,0,2.560319999999995,12.805663999999974,1.0,156180.8899561947,1.2554107545911726,49.29234653984171,0.4929234653984171,0.011192999394100239,0.9994846407220052,0
6,0.0,100,0,100,100,0,0,0,0,2.564383999999995,15.370047999999969,1.0,156147.85327931342,1.2559119812578392,49.15075970724525,0.4915075970724525,0.013429828693575518,0.9992539698860832,0
7,0.0,100,0,100,100,0,0,0,0,2.560319999999995,17.930367999999962,1.0,156159.65048793232,1.2564790060197437,49.00936986212149,0.4900936986212149,0.015667030655012994,0.9989791273629711,0
8,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,20.490687999999956,1.0,156168.49956429022,1.257564674591172,48.86798001699773,0.48867980016997725,0.017904239561467857,0.998659458063932,0
9,0.0,100,0,100,100,0,0,0,0,2.560319999999995,23.05100799999995,1.0,156175.38287262787,1.258996105702282,48.726590171873966,0.4872659017187397,0.020141453098689924,0.9982942784406662,0
10,0.0,100,0,100,100,0,0,0,0,2.5643839999999947,25.615391999999943,1.0,156156.11113817853,1.2607224025911716,48.58494300204779,0.48584943002047787,0.022378537138560205,0.9978829087526464,0
11,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,28.175711999999937,1.0,156162.868217847,1.2625670891366259,48.443553156924025,0.48443553156924024,0.0246157550349458,0.9974246607591017,0
12,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,30.73603199999993,1.0,156168.49956429025,1.264544594591171,48.30216331180025,0.4830216331180025,0.02685297490673951,0.9969188598007324,0
13,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,33.29635199999993,1.0,156173.26486697435,1.2666242684373257,48.16077346667649,0.4816077346667649,0.02909019629817725,0.9963648294903341,0
14,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,35.856671999999925,1.0,156177.3496436036,1.2673327888768864,48.019383621552734,0.48019383621552736,0.03132741888368672,0.9957618963917231,0
15,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,38.41699199999992,1.0,156180.8899561947,1.268299053257839,47.87799377642896,0.47877993776428956,0.033564642424498414,0.9951093905086128,0
16,0.0,100,0,100,100,0,0,0,0,2.5643839999999942,40.98137599999992,1.0,156168.4995642902,1.269639834591172,47.73589969676573,0.47735899696765727,0.03580870303002846,0.9944043572835886,0
17,0.0,100,0,100,100,0,0,0,0,2.5643839999999947,43.545759999999916,1.0,156157.56849805845,1.2709902181205828,47.59431286416927,0.4759431286416927,0.038045552760886316,0.9936506190914504,0
18,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,46.10607999999991,1.0,156161.6168626787,1.2724727812578376,47.45292301904551,0.47452923019045506,0.0402827668380382,0.9928452541629663,0
19,0.0,100,0,100,100,0,0,0,0,2.5603199999999946,48.66639999999991,1.0,156165.2392615853,1.2740773482753824,47.31153317392174,0.4731153317392174,0.04251998256463774,0.9919876780969693,0
