round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.0,100,0,100,100,0,0,0,0,2.726943999999994,2.726943999999994,1.0,146684.34701996113,1.3843602024692436,49.85347286276966,0.49853472862769654,0.0024323675823374235,0.9999761955999342,0
2,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,5.449823999999987,1.0,146793.73132049805,1.3873878824692443,49.707395617345895,0.49707395617345895,0.0048626581124833045,0.9999043105861938,0
3,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,8.172703999999982,1.0,146830.22901600288,1.390700042469245,49.56131837192213,0.49561318371922125,0.007293085723888998,0.9997835074758108,0
4,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,10.895583999999975,1.0,146848.48467048703,1.3940833224692448,49.415241126498366,0.49415241126498366,0.009723547625578201,0.999612956721016,0
5,0.0,100,0,100,100,0,0,0,0,2.726943999999994,13.622527999999969,1.0,146815.62776013414,1.3980721384692452,49.26900697718694,0.4926900697718694,0.012153596175919261,0.9993918680831737,0
6,0.0,100,0,100,100,0,0,0,0,2.7310079999999934,16.353535999999963,1.0,146757.2517650009,1.4021334291359122,49.121987385273506,0.4912198738527351,0.014587856429735542,0.9991188532240567,0
7,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,19.076415999999956,1.0,146778.0950048482,1.4024914481835318,48.97591013984974,0.4897591013984974,0.017018320682140084,0.9987940083427169,0
8,0.0,100,0,100,100,0,0,0,0,2.726943999999994,21.803359999999948,1.0,146766.36995398908,1.4012156424692461,48.82929902515292,0.4882929902515292,0.01945166157216629,0.9984156038072769,0
9,0.0,100,0,100,100,0,0,0,0,2.726943999999994,24.53030399999994,1.0,146757.2517650009,1.3990086646914695,48.68281330251255,0.4868281330251255,0.021883202589129434,0.997983520566349,0
10,0.0,100,0,100,100,0,0,0,0,2.722879999999994,27.253183999999933,1.0,146771.84141126444,1.3955483944692457,48.53673605708878,0.4853673605708878,0.024313653898410514,0.9974969420897212,0
11,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,29.976063999999926,1.0,146783.78055237708,1.3914980642874264,48.39065881166503,0.48390658811665027,0.026744113367623622,0.9969548490236977,0
12,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,32.69894399999992,1.0,146793.73132049805,1.3870051891359116,48.24458156624125,0.4824458156624125,0.0291745789574197,0.9963564323705426,0
13,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,35.425887999999915,1.0,146785.31135196984,1.3823813470846305,48.09781583312941,0.4809781583312941,0.03161072950476122,0.9956992272347821,0
14,0.0,100,0,100,100,0,0,0,0,2.722879999999994,38.14876799999991,1.0,146793.73132049802,1.3787170481835314,47.951738587705655,0.47951738587705656,0.03404119873896718,0.9949856138458927,0
15,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,40.87571199999991,1.0,146786.43395863083,1.376188853135912,47.8049728545938,0.47804972854593797,0.03647747068965721,0.9942112876144107,0
16,0.0,100,0,100,100,0,0,0,0,2.722879999999994,43.598591999999904,1.0,146793.73132049802,1.374233222469244,47.65889560917003,0.4765889560917003,0.03890793484519253,0.993379305938951,0
17,0.0,100,0,100,100,0,0,0,0,2.722879999999994,46.3214719999999,1.0,146800.17077177545,1.3717187718810095,47.51281836374628,0.4751281836374628,0.041338402769271275,0.9924870474299896,0
18,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,49.0484159999999,1.0,146793.731320498,1.3700842735803564,47.36633264110591,0.4736633264110591,0.04376994235768935,0.9915331925090286,0
19,0.0,100,0,100,100,0,0,0,0,2.722879999999994,51.77129599999989,1.0,146799.49290819405,1.3677106361534546,47.220255395682145,0.4722025539568214,0.04620041127845202,0.9905180553385059,0
20,0.0,100,0,100,100,0,0,0,0,2.722879999999994,54.49417599999989,1.0,146804.6787238331,1.3659198024692434,47.07417815025838,0.47074178150258383,0.04863088292633174,0.9894403762372374,0
21,0.0,100,0,100,100,0,0,0,0,2.722879999999994,57.217055999999886,1.0,146809.37096798577,1.3636608958025773,46.928100904834615,0.46928100904834613,0.05106135691190406,0.9882994228093985,0
22,0.0,100,0,100,100,0,0,0,0,2.7310079999999943,59.94806399999988,1.0,146793.731320498,1.36224834792379,46.78108408500058,0.4678108408500058,0.05349554667956564,0.9870921944541117,0
23,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,62.67500799999988,1.0,146788.9720891622,1.3611035207301139,46.63484993568915,0.4663484993568915,0.055925587723615694,0.9858225316499292,0
24,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,65.40195199999987,1.0,146784.60973152635,1.3601946424692437,46.48836421304879,0.4648836421304879,0.058357163619087736,0.9844865071738057,0
25,0.0,100,0,100,100,0,0,0,0,2.722879999999994,68.12483199999986,1.0,146789.35281631257,1.3596315752692445,46.34228696762503,0.4634228696762503,0.0607876344877183,0.983085205613532,0
26,0.0,100,0,100,100,0,0,0,0,2.722879999999994,70.84771199999985,1.0,146793.73132049802,1.359377544007707,46.19620972220126,0.4619620972220126,0.06321810730442426,0.9816171672866766,0
27,0.0,100,0,100,100,0,0,0,0,2.7310079999999943,73.57871999999983,1.0,146781.5694537772,1.3595758232099855,46.049495999264366,0.46049495999264367,0.06565061367923446,0.9800799995366236,0
28,0.0,100,0,100,100,0,0,0,0,2.722879999999994,76.30159999999982,1.0,146785.9127462599,1.3598354138978161,45.9034187538406,0.45903418753840597,0.06808108924218768,0.9784764790239389,0
29,0.0,100,0,100,100,0,0,0,0,2.7269439999999943,79.02854399999981,1.0,146782.40813850786,1.360374194193382,45.75722506174293,0.4575722506174293,0.07051114729023238,0.9768044938607583,0
30,0.0,100,0,100,100,0,0,0,0,2.722879999999994,81.7514239999998,1.0,146786.43395863086,1.361050453135911,45.61114781631915,0.45611147816319153,0.07294162549090875,0.9750631487527932,0
31,0.0,100,0,100,100,0,0,0,0,2.722879999999994,84.47430399999979,1.0,146790.20024835045,1.3612504631144058,45.465070570895406,0.45465070570895405,0.07537210485266371,0.9732520276645142,0
32,0.0,100,0,100,100,0,0,0,0,2.7228799999999937,87.19718399999978,1.0,146793.73132049807,1.3616538724692453,45.31899332547163,0.4531899332547163,0.07780258526668428,0.9713705835941567,0
33,0.0,100,0,100,100,0,0,0,0,2.726943999999994,89.92412799999977,1.0,146790.4142478872,1.3623493321662141,45.17222759235978,0.4517222759235978,0.08023881983369882,0.9694131361476829,0
34,0.0,99,1,100,95,0,2,3,0,2.577035545076748,92.50116354507652,0.9985294117647059,146808.96412056874,1.3608003110538553,45.035745949461074,0.454906524742031,0.0689480635885263,0.9775438114721192,0
35,0.0,98,2,99,90,0,2,7,0,2.379494825216115,94.88065837029264,0.9959988568162332,146921.40884600615,1.3566799934533482,44.91483036664051,0.4583145955779644,0.05340790210922886,0.9866024358514698,6
36,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,97.56289837029263,0.9961078676675007,146900.10484932474,1.356523776888716,44.771806179225734,0.4568551650941402,0.055588903009624206,0.9854106355201414,14
37,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,100.24513837029262,0.9962110960757781,146879.94090657486,1.3565635664220645,44.62878199181097,0.455395734610316,0.05780017171884793,0.9841459634255172,14
38,0.0,98,2,98,98,0,0,0,0,2.6863039999999945,102.93144237029261,0.9963089902451885,146855.02944397368,1.3562991001341547,44.485202041136304,0.45393063307281944,0.06004401282990397,0.9828040033564607,14
39,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,105.61368237029261,0.9964019532253919,146837.03523968923,1.3556716881130577,44.34217785372154,0.45247120258899537,0.062306141911283974,0.9813910476380778,14
40,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,108.2959223702926,0.9964903484582602,146819.93238520712,1.354748047854509,44.19915366630678,0.4510117721051711,0.06458977276497344,0.9799028361911617,14
41,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,110.9781623702926,0.9965745045265476,146803.65625121538,1.3540384791625404,44.056129478892,0.4495523416213469,0.06689270329866494,0.9783386179183459,14
42,0.0,98,2,98,98,0,0,0,0,2.6863039999999945,113.66446637029259,0.9966547192353644,146782.89999310233,1.353586353640945,43.91257142220416,0.4480874634918792,0.0692178504012474,0.976693926278354,14
43,0.0,98,2,98,98,0,0,0,0,2.6903679999999945,116.35483437029258,0.9967312631333177,146757.9760859494,1.3533739415422188,43.768638186019196,0.4466187570001958,0.07156005815419858,0.9749701204967791,14
44,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,119.03707437029257,0.9968043825610591,146744.19790981853,1.353217593737367,43.62561399860442,0.44515932651637163,0.07391008884977061,0.9731733343960233,14
45,0.0,98,2,98,98,0,0,0,0,2.6863039999999945,121.72337837029256,0.9968743022996205,146726.12803818512,1.353282003865271,43.48213991938307,0.44369530529982726,0.07627575489414842,0.9712951949129712,14
46,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,124.40561837029256,0.996941227878523,146713.63109721488,1.3534371647306127,43.33911573196831,0.4422358748160032,0.07865036881453047,0.9693401662714465,14
47,0.0,98,2,98,98,0,0,0,0,2.682239999999995,127.08785837029255,0.9970053475935828,146701.6616621036,1.3533067878294658,43.19609154455354,0.4407764443321789,0.08103568243349094,0.967305151161231,14
48,0.0,98,2,98,98,0,0,0,0,2.6903679999999945,129.77822637029254,0.9970668342761366,146680.99982877806,1.353373067762238,43.05225040270557,0.43930867757862824,0.08343475451402223,0.9651851094392837,14
49,0.0,98,2,98,98,0,0,0,0,2.6863039999999945,132.46453037029255,0.9971258468486963,146665.676809413,1.3535379174156559,42.90853772760272,0.43784222171023185,0.08584767369048293,0.9629797834976347,14
50,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,135.14677037029256,0.9971825316965184,146655.37286384727,1.3538315762452453,42.76551354018794,0.43638279122640766,0.0882598250702787,0.9607012054829993,14
51,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,137.82901037029256,0.9972370238800079,146645.4699609195,1.3542505710869859,42.62248935277318,0.43492336074258336,0.09067955639291153,0.9583405834623229,14
52,0.0,98,2,98,98,0,0,0,0,2.6822399999999944,140.51125037029257,0.9972894482090997,146635.94513394337,1.3547877482255666,42.47946516535841,0.43346393025875923,0.09310627667673492,0.9558974895838057,14
53,0.0,97,3,98,94,0,1,3,0,2.527807999999995,143.03905837029257,0.9965798973969219,146673.22505499158,1.353969048776344,42.341681208047284,0.43651217740254933,0.08507536889210461,0.9634048296238474,14
54,0.0,97,3,97,97,0,0,0,0,2.661919999999994,145.70097837029255,0.9966417910447761,146656.53064932878,1.3542585654123103,42.19005516615069,0.43494902233145044,0.0882068968265559,0.9604974977033935,22
55,0.0,96,4,97,91,0,2,4,0,2.4680482382529347,148.1690266085455,0.9956019791094007,146670.32980796156,1.3530569123093503,42.054525646344885,0.4380679754827593,0.07952090098909044,0.9680993521986718,22
56,0.0,95,5,96,90,0,2,4,0,2.430271999999995,150.5992986085455,0.9945975148568341,146693.91029120257,1.351667616313415,41.9162277169827,0.4412234496524494,0.06893771340366793,0.9761701076023233,27
57,0.0,95,5,95,95,0,0,0,0,2.625343999999995,153.22464260854548,0.9946883852691218,146660.48239649617,1.3518717492071193,41.774888540501294,0.43973566884738197,0.07081459980308553,0.9747219841060584,40
58,0.0,95,5,95,95,0,0,0,0,2.6212799999999947,155.84592260854546,0.9947762493470311,146632.00433802663,1.3521708176426046,41.63370626790753,0.43824953966218455,0.07275327420607476,0.973180207293528,40
59,0.0,95,5,95,95,0,0,0,0,2.6212799999999947,158.46720260854545,0.9948612538540597,146604.46841728498,1.3522466865252756,41.492523995313775,0.4367634104769871,0.07474860987411615,0.9715438494179949,40
60,0.0,95,5,95,95,0,0,0,0,2.625343999999995,161.09254660854543,0.9949435361537164,146574.13081548156,1.3524791484813488,41.35078595946014,0.435271431152212,0.07680402383898537,0.9698052018978627,40
61,0.0,95,5,95,95,0,0,0,0,2.625343999999995,163.71789060854542,0.9950232249502322,146544.76618786654,1.3528302726962322,41.20922850736923,0.43378135270914975,0.07890211052806899,0.9679742515603637,40
62,0.0,95,5,95,95,0,0,0,0,2.6212799999999947,166.3391706085454,0.9951004409603136,146519.90815414063,1.3532324782173977,41.06804623477547,0.43229522352395233,0.08104215102963024,0.9660484237791428,40
63,0.0,95,5,95,95,0,0,0,0,2.6253439999999952,168.9645146085454,0.9951752975233193,146492.2978493152,1.3534436968204933,40.92670705829407,0.43080744271888494,0.08322282360066256,0.9640245215234792,40
64,0.0,95,5,95,95,0,0,0,0,2.6253439999999952,171.58985860854537,0.9952479011563441,146465.5324259845,1.3537701311589727,40.78500576098662,0.42931585011564866,0.08544786358292773,0.9618954833111216,40
65,0.0,95,5,95,95,0,0,0,0,2.621279999999995,174.21113860854535,0.9953183520599251,146442.98983273274,1.3541626667009143,40.643823488392854,0.4278297209304511,0.0877016967495679,0.9596728708104206,40
66,0.0,95,5,95,95,0,0,0,0,2.625343999999995,176.83648260854534,0.9953867445794249,146417.750557253,1.3543747916522524,40.502484311911445,0.42634194012538373,0.08998751193073637,0.9573499924731629,40
67,0.0,95,5,95,95,0,0,0,0,2.6212799999999947,179.45776260854532,0.9954531676265534,146396.56495276617,1.3543697838781419,40.36130203931769,0.4248558109401863,0.09230367827836825,0.954926147845625,40
68,0.0,95,5,95,95,0,0,0,0,2.6253439999999943,182.0831066085453,0.9955177050649933,146372.72230475664,1.354202066135109,40.21996286283627,0.42336803013511853,0.0946472191375868,0.9524008318712687,40
69,0.0,95,5,95,95,0,0,0,0,2.6253439999999943,184.7084506085453,0.9955804360636418,146349.5574292333,1.3541695591602307,40.078405410745376,0.4218779516920565,0.0970190292903831,0.9497704984935356,40
70,0.0,94,6,95,94,0,1,0,0,2.604810778541586,187.31326138708687,0.9954961499346215,146321.7275543603,1.3537325623977767,39.939926571324314,0.42489283586515225,0.08979634217760997,0.9572455021727199,40
71,0.0,93,7,94,93,0,1,0,0,2.5684479999999943,189.88170938708686,0.9954135015049448,146301.61109076897,1.3530838368316758,39.807630273738376,0.42803903520148784,0.08082770277441874,0.9655699648064817,45
72,0.0,93,7,93,93,0,0,0,0,2.5887679999999946,192.47047738708685,0.9954738330975955,146266.58790574997,1.3524535527428703,39.672563482927465,0.4265867041174996,0.08292642272485456,0.963586539239603,49
73,0.0,93,7,93,93,0,0,0,0,2.588767999999994,195.05924538708683,0.995532598073433,146232.49435521668,1.351641381238627,39.538125230830886,0.4251411315143106,0.085032364333436,0.9615348618673262,49
