round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.0,100,0,100,100,0,0,0,0,2.609087999999994,2.609087999999994,1.0,153310.2754679033,1.3527635634206927,49.86039522716447,0.49860395227164467,0.0022285459535131484,0.9999800233307816,0
2,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,5.210047999999988,1.0,153549.44906457711,1.354897163420693,49.721997605384225,0.49721997605384227,0.004444448098934493,0.9999201078988337,0
3,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,7.8110079999999815,1.0,153629.3395167439,1.3575048967540269,49.58359998360399,0.4958359998360399,0.006660914183364181,0.9998195681513763,0
4,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,10.411967999999975,1.0,153669.31592567358,1.3551511634206932,49.44520236182375,0.49445202361823754,0.008877521817995093,0.9996777483092188,0
5,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,13.012927999999969,1.0,153693.3117588912,1.3508128434206936,49.30680474004352,0.4930680474004352,0.011094186158372897,0.9994939920190995,0
6,0.0,100,0,100,100,0,0,0,0,2.605023999999993,15.617951999999962,1.0,153669.3159256736,1.3459495900873601,49.16799289566045,0.49167992895660445,0.013312221842049422,0.9992674826973535,0
7,0.0,100,0,100,100,0,0,0,0,2.600959999999993,18.218911999999953,1.0,153686.45504188215,1.3399851862778367,49.029595273880204,0.49029595273880205,0.015528922365865295,0.9989978549706114,0
8,0.0,100,0,100,100,0,0,0,0,2.600959999999993,20.819871999999947,1.0,153699.31188818108,1.333683083420694,48.89119765209997,0.4889119765209997,0.01774563513473165,0.9986843209017391,0
9,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,23.42083199999994,1.0,153709.31314481096,1.3294136256429159,48.75280003031973,0.4875280003031973,0.019962356069406995,0.998326225495374,0
10,0.0,100,0,100,100,0,0,0,0,2.6050239999999936,26.025855999999933,1.0,153693.31175889124,1.3269368434206936,48.61406046276239,0.4861406046276239,0.02217960854044254,0.997922787631587,0
11,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,28.626815999999927,1.0,153702.03937455046,1.3232441452388755,48.47566284098216,0.4847566284098216,0.02439633723210629,0.9974735939592331,0
12,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,31.22777599999992,1.0,153709.31314481096,1.3189476967540266,48.33726521920193,0.4833726521920193,0.026613069396348412,0.9969778827800263,0
13,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,33.828735999999914,1.0,153715.46841123514,1.3141868249591555,48.198867597421696,0.48198867597421696,0.028829804232146195,0.9964350068989654,0
14,0.0,100,0,100,100,0,0,0,0,2.6009599999999935,36.42969599999991,1.0,153720.74474626454,1.3105124777064074,48.060469975641446,0.48060469975641446,0.031046541167249364,0.9958443221693695,0
15,0.0,100,0,100,100,0,0,0,0,2.600959999999994,39.0306559999999,1.0,153725.31786296432,1.3077073500873597,47.922072353861196,0.47922072353861195,0.03326327978195108,0.9952051879542838,0
