round,lambda_energy,alive_nodes,dead_nodes,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,round_airtime_s,elapsed_channel_time_s,pdr,goodput_bps,average_delay_s,residual_energy_j,mean_alive_energy_j,std_alive_energy_j,jain_energy_fairness,route_changes_total
1,0.25,100,0,100,100,0,0,0,0,2.726943999999994,2.726943999999994,1.0,146684.34701996113,1.3843602024692436,49.85347286276966,0.49853472862769654,0.0024323675823374235,0.9999761955999342,0
2,0.25,100,0,100,100,0,0,0,0,2.7228799999999937,5.449823999999987,1.0,146793.73132049805,1.3873878832458464,49.70043842349324,0.4970043842349324,0.0044200719780849145,0.9999209132197042,34
3,0.25,100,0,100,100,0,0,0,0,2.7228799999999937,8.172703999999982,1.0,146830.22901600288,1.3907000449256735,49.545967199033136,0.49545967199033136,0.005970122810598736,0.9998548266642887,66
4,0.25,100,0,100,100,0,0,0,0,2.7228799999999937,10.895583999999975,1.0,146848.48467048703,1.3940833244639412,49.400010639021026,0.49400010639021025,0.007286192068305417,0.9997825032970541,93
5,0.25,100,0,100,100,0,0,0,0,2.726943999999994,13.622527999999969,1.0,146815.62776013414,1.39807214125561,49.243601032946536,0.4924360103294654,0.0088011918286775,0.999680666369366,117
6,0.25,100,0,100,100,0,0,0,0,2.7310079999999934,16.353535999999963,1.0,146757.2517650009,1.4021334314001106,49.098282175293974,0.4909828217529397,0.010290781836130736,0.999560889924161,140
7,0.25,100,0,100,100,0,0,0,0,2.7228799999999937,19.076415999999956,1.0,146778.0950048482,1.4024914502886927,48.95293632723366,0.4895293632723366,0.011779982393141727,0.9994212641655972,155
8,0.25,100,0,100,100,0,0,0,0,2.726943999999994,21.803359999999948,1.0,146766.36995398908,1.4012156443750623,48.806787294923154,0.48806787294923154,0.013215860861765667,0.9992673236737678,176
9,0.25,100,0,100,100,0,0,0,0,2.726943999999994,24.53030399999994,1.0,146757.2517650009,1.3990086663864667,48.66327368009324,0.4866327368009324,0.014662763584306982,0.999092942303633,200
10,0.25,100,0,100,100,0,0,0,0,2.722879999999994,27.253183999999933,1.0,146771.84141126444,1.395548395904871,48.520547677904815,0.48520547677904813,0.016105948535546026,0.9988993659031492,214
