round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,generated_total,attempted_total,delivered_total,channel_drops_total,energy_drops_total,route_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
1,100,0,0.6759039999999995,0.6759039999999995,100,100,0,0,0,0,100,100,100,0,0,0,1.0,147950.00473440025,0.34766705823171123,236,0,49.9648983606234
2,100,0,0.6759039999999995,1.351807999999999,100,100,0,0,0,0,200,200,200,0,0,0,1.0,147950.00473440025,0.3481825771806942,472,0,49.930582888106706
3,100,0,0.6759039999999995,2.0277119999999984,100,100,0,0,0,0,300,300,300,0,0,0,1.0,147950.00473440028,0.34869809671173396,708,0,49.896042368925976
4,100,0,0.6759039999999995,2.703615999999998,100,100,0,0,0,0,400,400,400,0,0,0,1.0,147950.00473440025,0.34921361656279903,944,0,49.86163074063249
5,100,0,0.6759039999999995,3.3795199999999976,100,100,0,0,0,0,500,500,500,0,0,0,1.0,147950.00473440025,0.34972913648143333,1180,0,49.82806019048179
6,100,0,0.6759039999999995,4.055423999999997,100,100,0,0,0,0,600,600,600,0,0,0,1.0,147950.00473440028,0.35024465662504134,1416,0,49.793754951575174
7,100,0,0.6759039999999995,4.731327999999996,100,100,0,0,0,0,700,700,700,0,0,0,1.0,147950.00473440028,0.3507601765084426,1652,0,49.75989328831691
8,100,0,0.6759039999999994,5.407231999999995,100,100,0,0,0,0,800,800,800,0,0,0,1.0,147950.00473440028,0.3512756963085103,1888,0,49.72650713709144
9,100,0,0.6759039999999994,6.083135999999994,100,100,0,0,0,0,900,900,900,0,0,0,1.0,147950.00473440028,0.35179121626523974,2124,0,49.69283409271434
10,100,0,0.6759039999999994,6.7590399999999935,100,100,0,0,0,0,1000,1000,1000,0,0,0,1.0,147950.00473440028,0.35230673622892006,2360,0,49.65935697619877
11,100,0,0.6759039999999995,7.434943999999993,100,100,0,0,0,0,1100,1100,1100,0,0,0,1.0,147950.0047344003,0.3523015289524851,2596,0,49.62543846413616
12,100,0,0.6759039999999996,8.110847999999992,100,100,0,0,0,0,1200,1200,1200,0,0,0,1.0,147950.0047344003,0.3519057761829067,2832,0,49.59164060252051
13,100,0,0.6759039999999996,8.786751999999991,100,100,0,0,0,0,1300,1300,1300,0,0,0,1.0,147950.0047344003,0.3516502192125045,3068,0,49.55817977534373
14,100,0,0.6759039999999996,9.46265599999999,100,100,0,0,0,0,1400,1400,1400,0,0,0,1.0,147950.0047344003,0.3515048161547464,3304,0,49.52414437936745
15,100,0,0.6759039999999997,10.13855999999999,100,100,0,0,0,0,1500,1500,1500,0,0,0,1.0,147950.0047344003,0.35106566946364465,3540,0,49.4905242455682
16,100,0,0.6759039999999997,10.814463999999989,100,100,0,0,0,0,1600,1600,1600,0,0,0,1.0,147950.0047344003,0.35074585605621744,3776,0,49.45713196693194
17,100,0,0.6759039999999997,11.490367999999988,100,100,0,0,0,0,1700,1700,1700,0,0,0,1.0,147950.0047344003,0.3501873760550278,4012,0,49.42314478986859
18,100,0,0.6799679999999998,12.170335999999988,100,100,0,0,0,0,1800,1800,1800,0,0,0,1.0,147900.60027923647,0.34980693159111076,4249,1,49.38885500459154
19,100,0,0.6759039999999997,12.846239999999987,100,100,0,0,0,0,1900,1900,1900,0,0,0,1.0,147903.199691116,0.3494651865690083,4485,1,49.35539337916306
20,100,0,0.6759039999999997,13.522143999999987,100,100,0,0,0,0,2000,2000,2000,0,0,0,1.0,147905.53923993133,0.3492091680411966,4721,1,49.32151592379021
21,100,0,0.6759039999999997,14.198047999999986,100,100,0,0,0,0,2100,2100,2100,0,0,0,1.0,147907.65603835133,0.3490266293675031,4957,1,49.287885176166995
22,100,0,0.6759039999999997,14.873951999999985,100,100,0,0,0,0,2200,2200,2200,0,0,0,1.0,147909.58045313056,0.34890755059431644,5193,1,49.25408261282152
23,100,0,0.6759039999999998,15.549855999999984,100,100,0,0,0,0,2300,2300,2300,0,0,0,1.0,147911.33757122912,0.3485946107735107,5429,1,49.22082527596905
24,100,0,0.675904,16.225759999999983,100,100,0,0,0,0,2400,2400,2400,0,0,0,1.0,147912.94829949428,0.3481120426549517,5665,1,49.1864585105823
25,100,0,0.677568,16.903327999999984,100,100,0,0,0,0,2500,2500,2500,0,0,0,1.0,147899.86918552383,0.3475008351618632,5902,2,49.15278306499949
26,100,0,0.675904,17.579231999999983,100,100,0,0,0,0,2600,2600,2600,0,0,0,1.0,147901.796847553,0.3469564590489906,6138,2,49.118935802420815
27,100,0,0.675904,18.255135999999982,100,100,0,0,0,0,2700,2700,2700,0,0,0,1.0,147903.581764606,0.34649059372686614,6374,2,49.08550176750517
28,100,0,0.6799679999999999,18.93510399999998,100,100,0,0,0,0,2800,2800,2800,0,0,0,1.0,147873.49464782464,0.34614707881826595,6611,3,49.05100714887052
29,100,0,0.6799679999999999,19.61507199999998,100,100,0,0,0,0,2900,2900,2900,0,0,0,1.0,147845.49350621822,0.3458628076728958,6848,4,49.016639498093596
30,100,0,0.675904,20.29097599999998,100,100,0,0,0,0,3000,3000,3000,0,0,0,1.0,147848.97483492183,0.345583087927648,7084,4,48.98322603289663
31,100,0,0.6759040000000001,20.96687999999998,100,100,0,0,0,0,3100,3100,3100,0,0,0,1.0,147852.23171020215,0.3451698997896517,7320,4,48.949528532453115
32,100,0,0.6759040000000001,21.642783999999978,100,100,0,0,0,0,3200,3200,3200,0,0,0,1.0,147855.28516109588,0.3448147559134276,7556,4,48.91568635029868
33,100,0,0.6759040000000001,22.318687999999977,100,100,0,0,0,0,3300,3300,3300,0,0,0,1.0,147858.1536692481,0.344512379531956,7792,4,48.88228909885584
34,100,0,0.675904,22.994591999999976,100,100,0,0,0,0,3400,3400,3400,0,0,0,1.0,147860.85354330286,0.34425811470098966,8028,4,48.8486587521837
35,100,0,0.675904,23.670495999999975,100,100,0,0,0,0,3500,3500,3500,0,0,0,1.0,147863.39922915024,0.34388418046241304,8264,4,48.8150753719446
36,100,0,0.675904,24.346399999999974,100,100,0,0,0,0,3600,3600,3600,0,0,0,1.0,147865.80356849488,0.34355966035051366,8500,4,48.780864731061364
37,100,0,0.675904,25.022303999999973,100,100,0,0,0,0,3700,3700,3700,0,0,0,1.0,147868.07801551782,0.34328054780331313,8736,4,48.747210147262386
38,100,0,0.675904,25.698207999999973,100,100,0,0,0,0,3800,3800,3800,0,0,0,1.0,147870.23281934694,0.3430432579939323,8972,4,48.71359890110982
39,100,0,0.6759039999999998,26.374111999999972,100,100,0,0,0,0,3900,3900,3900,0,0,0,1.0,147872.27717846973,0.34284457384803657,9208,4,48.67976908880229
40,100,0,0.6759039999999998,27.05001599999997,100,100,0,0,0,0,4000,4000,4000,0,0,0,1.0,147874.2193719961,0.34268159990887087,9444,4,48.646188120549546
41,100,0,0.6759039999999998,27.72591999999997,100,100,0,0,0,0,4100,4100,4100,0,0,0,1.0,147876.06687172165,0.3425517232280341,9680,4,48.612443311306315
42,100,0,0.6759039999999997,28.40182399999997,100,100,0,0,0,0,4200,4200,4200,0,0,0,1.0,147877.82643818948,0.3424525797153279,9916,4,48.57834978342105
43,100,0,0.6759039999999997,29.07772799999997,100,100,0,0,0,0,4300,4300,4300,0,0,0,1.0,147879.5042033547,0.34238202518013805,10152,4,48.54489007610865
44,100,0,0.6759039999999997,29.753631999999968,100,100,0,0,0,0,4400,4400,4400,0,0,0,1.0,147881.1057419815,0.34233811042067763,10388,4,48.51098712863068
45,100,0,0.6759039999999997,30.429535999999967,100,100,0,0,0,0,4500,4500,4500,0,0,0,1.0,147882.63613352517,0.3423190594348778,10624,4,48.47745308277419
46,100,0,0.6759039999999997,31.105439999999966,100,100,0,0,0,0,4600,4600,4600,0,0,0,1.0,147884.10001594594,0.34232325067202934,10860,4,48.44326720724514
47,100,0,0.6759039999999997,31.781343999999965,100,100,0,0,0,0,4700,4700,4700,0,0,0,1.0,147885.5016326561,0.342349200561833,11096,4,48.40945260656532
48,100,0,0.6759039999999996,32.457247999999964,100,100,0,0,0,0,4800,4800,4800,0,0,0,1.0,147886.84487360128,0.34239554920954846,11332,4,48.37587024049224
49,100,0,0.6759039999999996,33.13315199999997,100,100,0,0,0,0,4900,4900,4900,0,0,0,1.0,147888.13331131323,0.34246104770098196,11568,4,48.34202548728889
50,100,0,0.6759039999999995,33.80905599999997,100,100,0,0,0,0,5000,5000,5000,0,0,0,1.0,147889.37023263838,0.34254454707379445,11804,4,48.30822547201366
51,100,0,1.0119039999999995,34.82095999999997,100,100,0,0,0,0,5100,5100,5100,0,0,0,1.0,148120.90189357227,0.3460223813539591,12108,4,48.259111693811526
52,100,0,0.9399679999999989,35.76092799999997,100,100,0,0,0,0,5200,5200,5200,0,0,0,1.0,148217.853854352,0.34895111741265916,12393,4,48.21426164790633
53,100,0,0.9673599999999991,36.72828799999997,100,100,0,0,0,0,5300,5300,5300,0,0,0,1.0,148243.88220872162,0.3519106362795737,12685,4,48.161442059185205
54,100,0,0.9031999999999991,37.63148799999997,100,100,0,0,0,0,5400,5400,5400,0,0,0,1.0,148437.39370603694,0.3538670381092142,12965,4,48.111346522428704
55,100,0,0.9525119999999998,38.58399999999997,100,100,0,0,0,0,5500,5500,5500,0,0,0,1.0,148602.11486626594,0.35645326679779743,13254,4,48.06107505005851
56,100,0,0.9048639999999996,39.488863999999964,100,100,0,0,0,0,5600,5600,5600,0,0,0,1.0,148729.52536694915,0.35841005020400357,13531,4,48.01293481624837
57,100,0,0.8374399999999995,40.326303999999965,100,100,0,0,0,0,5700,5700,5700,0,0,0,1.0,148838.03881456642,0.3595960102897901,13792,4,47.97065276177318
58,100,0,0.8584639999999993,41.18476799999996,100,100,0,0,0,0,5800,5800,5800,0,0,0,1.0,148988.67464786995,0.36086738694984505,14060,4,47.924607693150385
