round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,generated_total,attempted_total,delivered_total,channel_drops_total,energy_drops_total,route_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
26,100,0,0.7503679999999998,19.513631999999998,100,100,0,0,0,0,2600,2600,2600,0,0,0,1.0,133240.1881925415,0.37122992271262295,6813,1,48.942646700011565
27,100,0,0.7503679999999998,20.263999999999996,100,100,0,0,0,0,2700,2700,2700,0,0,0,1.0,133241.21594946706,0.3711448664790323,7075,1,48.90318769868249
28,100,0,0.7503679999999998,21.014367999999994,100,100,0,0,0,0,2800,2800,2800,0,0,0,1.0,133242.17030938074,0.3711293029070857,7337,1,48.86160433752925
29,100,0,0.7503679999999998,21.764735999999992,100,100,0,0,0,0,2900,2900,2900,0,0,0,1.0,133243.05886365913,0.37117604298649237,7599,1,48.82139709714157
30,100,0,0.7503679999999998,22.51510399999999,100,100,0,0,0,0,3000,3000,3000,0,0,0,1.0,133243.88819167795,0.37127885638888924,7861,1,48.78055534924043
31,100,0,0.7503679999999998,23.26547199999999,100,100,0,0,0,0,3100,3100,3100,0,0,0,1.0,133244.66402400954,0.37143231668744164,8123,1,48.740245127140454
32,100,0,0.7503679999999997,24.015839999999987,100,100,0,0,0,0,3200,3200,3200,0,0,0,1.0,133245.39137502588,0.371631675725111,8385,1,48.70005629269916
33,100,0,0.7503679999999998,24.766207999999985,100,100,0,0,0,0,3300,3300,3300,0,0,0,1.0,133246.07465139605,0.3716991851168295,8647,1,48.6590918366768
34,100,0,0.7503679999999998,25.516575999999983,100,100,0,0,0,0,3400,3400,3400,0,0,0,1.0,133246.71774144002,0.37181494921569885,8909,1,48.61968487414133
35,100,0,0.7503679999999998,26.26694399999998,100,100,0,0,0,0,3500,3500,3500,0,0,0,1.0,133247.3240891671,0.37197483194686726,9171,1,48.579141932588875
36,100,0,0.7503679999999997,27.01731199999998,100,100,0,0,0,0,3600,3600,3600,0,0,0,1.0,133247.89675597643,0.3721751568050048,9433,1,48.53837881888904
37,100,0,0.7503679999999997,27.767679999999977,100,100,0,0,0,0,3700,3700,3700,0,0,0,1.0,133248.4384723536,0.37241264460015583,9695,1,48.49821860322456
38,100,0,0.7503679999999996,28.518047999999975,100,100,0,0,0,0,3800,3800,3800,0,0,0,1.0,133248.9516814055,0.37268436147856276,9957,1,48.458201950146616
39,100,0,0.7503679999999997,29.268415999999974,100,100,0,0,0,0,3900,3900,3900,0,0,0,1.0,133249.43857569894,0.3728408025953896,10219,1,48.417475186901726
40,100,0,0.7503679999999997,30.01878399999997,100,100,0,0,0,0,4000,4000,4000,0,0,0,1.0,133249.9011285735,0.3730338136509409,10481,1,48.377432013144485
41,100,0,0.7503679999999996,30.76915199999997,100,100,0,0,0,0,4100,4100,4100,0,0,0,1.0,133250.3411208734,0.37326071881728307,10743,1,48.33704294676296
42,100,0,0.7503679999999996,31.519519999999968,100,100,0,0,0,0,4200,4200,4200,0,0,0,1.0,133250.7601638605,0.37351909706760206,11005,1,48.29693085301367
43,100,0,0.7503679999999996,32.269887999999966,100,100,0,0,0,0,4300,4300,4300,0,0,0,1.0,133251.1597189307,0.37380675262225393,11267,1,48.255219205953736
44,100,0,0.7503679999999995,33.02025599999997,100,100,0,0,0,0,4400,4400,4400,0,0,0,1.0,133251.541114642,0.37412168928177275,11529,1,48.21496103881013
45,100,0,0.7520319999999995,33.77228799999997,100,100,0,0,0,0,4500,4500,4500,0,0,0,1.0,133245.34008474654,0.37448649361414277,11792,2,48.17499313679257
46,100,0,0.7520319999999995,34.52431999999997,100,100,0,0,0,0,4600,4600,4600,0,0,0,1.0,133239.40920487366,0.37474987862820397,12055,3,48.13484390389469
47,100,0,0.7544319999999994,35.27875199999997,100,100,0,0,0,0,4700,4700,4700,0,0,0,1.0,133224.6673578477,0.3750749136652527,12318,4,48.09323449457502
48,100,0,0.7503679999999995,36.02911999999997,100,100,0,0,0,0,4800,4800,4800,0,0,0,1.0,133225.56865113563,0.37536582556756093,12580,4,48.05230157668331
49,100,0,0.7503679999999994,36.77948799999997,100,100,0,0,0,0,4900,4900,4900,0,0,0,1.0,133226.43316840092,0.3756811018789933,12842,4,48.012258862987046
50,100,0,0.7503679999999994,37.529855999999974,100,100,0,0,0,0,5000,5000,5000,0,0,0,1.0,133227.26311553136,0.3759047207345644,13104,4,47.972544502368315
51,100,0,1.2466879999999994,38.77654399999997,100,100,0,0,0,0,5100,5100,5100,0,0,0,1.0,133600.56017369684,0.3813869271120908,13466,4,47.90575325129836
52,100,0,1.2134719999999997,39.990015999999976,100,100,0,0,0,0,5200,5200,5200,0,0,0,1.0,133826.60312013887,0.38606170709157395,13814,4,47.839360053610655
53,100,0,1.2310079999999999,41.22102399999998,100,100,0,0,0,0,5300,5300,5300,0,0,0,1.0,134012.97357387343,0.3906794644154009,14173,4,47.77516479785467
54,100,0,1.1974719999999994,42.418495999999976,100,100,0,0,0,0,5400,5400,5400,0,0,0,1.0,134565.4499395736,0.3948784840528055,14527,4,47.718487264225175
55,100,0,1.3647679999999995,43.783263999999974,100,100,0,0,0,0,5500,5500,5500,0,0,0,1.0,135071.70228332002,0.40040537063130766,14917,5,47.648547560854524
56,100,0,1.1591359999999995,44.94239999999997,100,100,0,0,0,0,5600,5600,5600,0,0,0,1.0,135275.73071309063,0.4037943769784609,15260,5,47.585496334843306
57,100,0,1.3154559999999993,46.25785599999997,100,100,0,0,0,0,5700,5700,5700,0,0,0,1.0,135398.233761634,0.408369840639939,15642,5,47.508469691209946
58,100,0,1.5714879999999984,47.82934399999996,100,100,0,0,0,0,5800,5800,5800,0,0,0,1.0,135672.86224958478,0.415395529685552,16079,5,47.422794469842565
59,100,0,1.1613439999999997,48.99068799999996,100,100,0,0,0,0,5900,5900,5900,0,0,0,1.0,135813.89181552228,0.4187128929876524,16423,5,47.36064994841591
60,100,0,1.2156159999999994,50.20630399999996,100,100,0,0,0,0,6000,6000,6000,0,0,0,1.0,136030.88568320038,0.4224291121749549,16777,5,47.29880794241298
61,100,0,1.3200319999999994,51.52633599999996,100,100,0,0,0,0,6100,6100,6100,0,0,0,1.0,136123.47674012772,0.42692476024371795,17156,5,47.22635318286062
62,100,0,1.4666559999999995,52.99299199999996,100,100,0,0,0,0,6200,6200,6200,0,0,0,1.0,136350.4064839367,0.43192071388567355,17567,5,47.14582029317388
63,100,0,1.3147519999999993,54.30774399999996,100,100,0,0,0,0,6300,6300,6300,0,0,0,1.0,136533.16182679226,0.435902025170436,17944,5,47.0774963800534
64,100,0,1.1614079999999996,55.46915199999996,100,100,0,0,0,0,6400,6400,6400,0,0,0,1.0,136716.8548024676,0.4383185654906516,18284,6,47.01475301303302
65,100,0,1.2338879999999997,56.70303999999996,100,100,0,0,0,0,6500,6500,6500,0,0,0,1.0,136959.14716389115,0.4413409476348967,18642,6,46.95099021392122
66,100,0,1.5824959999999995,58.28553599999996,100,100,0,0,0,0,6600,6600,6600,0,0,0,1.0,137067.28200972546,0.44728910485517925,19076,6,46.8668154557129
67,100,0,1.2798399999999988,59.56537599999996,100,100,0,0,0,0,6700,6700,6700,0,0,0,1.0,137213.4039748193,0.45041612307255624,19443,6,46.79674886265198
68,100,0,1.291424,60.85679999999996,100,100,0,0,0,0,6800,6800,6800,0,0,0,1.0,137367.8537156079,0.4534434101718278,19815,6,46.72648254861646
69,100,0,1.2699199999999986,62.126719999999956,100,100,0,0,0,0,6900,6900,6900,0,0,0,1.0,137349.98403263534,0.4567613660569259,20189,6,46.661306379670215
70,100,0,1.2529279999999992,63.37964799999995,100,100,0,0,0,0,7000,7000,7000,0,0,0,1.0,137490.82355269638,0.45922358603833935,20556,6,46.591900270490804
71,100,0,1.0391039999999994,64.41875199999996,100,100,0,0,0,0,7100,7100,7100,0,0,0,1.0,137529.2709799781,0.46033081842118717,20876,6,46.536392408730215
72,100,0,1.469375999999999,65.88812799999995,100,100,0,0,0,0,7200,7200,7200,0,0,0,1.0,137678.09581720104,0.464594209914222,21287,6,46.45687228258407
73,100,0,2.3750079999999953,68.26313599999995,100,100,0,0,0,0,7300,7300,7300,0,0,0,1.0,138112.84614876186,0.4749028038270117,21885,6,46.33281747601189
74,100,0,1.7702719999999983,70.03340799999994,100,100,0,0,0,0,7400,7400,7400,0,0,0,1.0,138441.47067639502,0.48053909627134545,22362,6,46.24314294112749
75,100,0,1.8247679999999975,71.85817599999993,100,100,0,0,0,0,7500,7500,7500,0,0,0,1.0,138768.12013708794,0.48630134572809314,22856,6,46.14611649896047
76,100,0,1.7044159999999984,73.56259199999992,100,100,0,0,0,0,7600,7600,7600,0,0,0,1.0,139074.27296743446,0.49124483282811066,23320,6,46.05749322586988
77,100,0,2.0172479999999977,75.57983999999992,100,100,0,0,0,0,7700,7700,7700,0,0,0,1.0,139351.86949324067,0.4984618875460589,23850,6,45.94293248230879
78,100,0,1.711487999999998,77.29132799999992,100,100,0,0,0,0,7800,7800,7800,0,0,0,1.0,139625.4958900436,0.5032814259727441,24317,6,45.85383152580568
79,100,0,2.3051519999999956,79.59647999999991,100,100,0,0,0,0,7900,7900,7900,0,0,0,1.0,139942.36931080386,0.5116191087432018,24901,6,45.732601286746046
80,100,0,1.1703039999999991,80.76678399999992,100,100,0,0,0,0,8000,8000,8000,0,0,0,1.0,139989.23121663494,0.5125599654481876,25245,6,45.67127304792273
81,100,0,1.2274559999999992,81.99423999999992,100,100,0,0,0,0,8100,8100,8100,0,0,0,1.0,140060.17983702285,0.5139119654385109,25602,6,45.6082278936769
82,100,0,1.0518399999999992,83.04607999999992,100,100,0,0,0,0,8200,8200,8200,0,0,0,1.0,140090.41727195325,0.5143846444665369,25924,6,45.55077457458046
83,100,0,1.323455999999999,84.36953599999991,100,100,0,0,0,0,8300,8300,8300,0,0,0,1.0,140178.74887921647,0.5161684396595184,26300,6,45.48108428146394
84,100,0,1.1372479999999994,85.50678399999991,100,100,0,0,0,0,8400,8400,8400,0,0,0,1.0,140204.92221997277,0.5168427349818663,26638,6,45.42059085487653
85,100,0,1.2264,86.73318399999991,100,100,0,0,0,0,8500,8500,8500,0,0,0,1.0,140252.29374722383,0.5176193160508341,26996,6,45.3527576000409
86,100,0,1.3012799999999993,88.03446399999991,100,100,0,0,0,0,8600,8600,8600,0,0,0,1.0,140254.16227899125,0.5192870277949834,27373,6,45.281285218312874
87,100,0,1.2987199999999994,89.33318399999992,100,100,0,0,0,0,8700,8700,8700,0,0,0,1.0,140317.66739669786,0.521024458332826,27745,6,45.21440826952505
88,100,0,1.1712959999999988,90.50447999999992,100,100,0,0,0,0,8800,8800,8800,0,0,0,1.0,140335.15246980052,0.5217694600029695,28091,6,45.15435791427084
89,100,0,1.6545919999999992,92.15907199999991,100,100,0,0,0,0,8900,8900,8900,0,0,0,1.0,140467.64707005743,0.5253244634236021,28542,6,45.068197215888645
90,100,0,1.2838719999999995,93.44294399999991,100,100,0,0,0,0,9000,9000,9000,0,0,0,1.0,140568.94440312168,0.5270043138995945,28913,6,45.00296779921312
91,100,0,1.4790079999999992,94.9219519999999,100,100,0,0,0,0,9100,9100,9100,0,0,0,1.0,140618.93712425986,0.5294998617184842,29329,7,44.92546231895534
92,100,0,1.1466879999999988,96.0686399999999,100,100,0,0,0,0,9200,9200,9200,0,0,0,1.0,140697.65117940688,0.5301855097946759,29671,7,44.86505616793989
93,100,0,1.3108479999999991,97.3794879999999,100,100,0,0,0,0,9300,9300,9300,0,0,0,1.0,140736.3324810253,0.5317213589980881,30045,7,44.79627871921838
94,100,0,1.2188479999999986,98.59833599999989,100,100,0,0,0,0,9400,9400,9400,0,0,0,1.0,140776.5745661267,0.5326533373742861,30405,8,44.73242136001544
95,100,0,1.222847999999999,99.82118399999989,100,100,0,0,0,0,9500,9500,9500,0,0,0,1.0,140861.32258258943,0.5335113490347397,30760,8,44.67019699406638
96,100,0,1.4287039999999998,101.24988799999988,100,100,0,0,0,0,9600,9600,9600,0,0,0,1.0,140937.32133313586,0.5354629687878949,31165,8,44.59358718628966
97,100,0,1.4787839999999988,102.72867199999989,100,100,0,0,0,0,9700,9700,9700,0,0,0,1.0,141079.05531962894,0.5377493889689334,31572,8,44.519686682340904
98,100,0,1.1639039999999994,103.89257599999989,100,100,0,0,0,0,9800,9800,9800,0,0,0,1.0,141110.06353331747,0.5385563932114975,31914,8,44.45604014223095
99,100,0,1.227743999999999,105.1203199999999,100,100,0,0,0,0,9900,9900,9900,0,0,0,1.0,141073.99977473446,0.5396032074741781,32277,8,44.39022346651022
100,100,0,1.1005119999999995,106.22083199999989,100,100,0,0,0,0,10000,10000,10000,0,0,0,1.0,141087.27749374072,0.5397732038597959,32604,8,44.329935522165144
101,100,0,1.0562559999999994,107.27708799999989,100,100,0,0,0,0,10100,10100,10100,0,0,0,1.0,141115.91097625633,0.5396810426761086,32923,8,44.273196913043435
102,100,0,1.3686720000000003,108.6457599999999,100,100,0,0,0,0,10200,10200,10200,0,0,0,1.0,141134.1224912966,0.540798563094097,33313,8,44.19461387018267
103,100,0,1.1703039999999991,109.8160639999999,100,100,0,0,0,0,10300,10300,10300,0,0,0,1.0,141155.8148724035,0.5415660920568626,33659,8,44.13012552893708
104,100,0,1.2624959999999996,111.0785599999999,100,100,0,0,0,0,10400,10400,10400,0,0,0,1.0,141226.3896831217,0.5422760208282149,34021,8,44.06479485114846
105,100,0,1.085023999999999,112.1635839999999,100,100,0,0,0,0,10500,10500,10500,0,0,0,1.0,141254.5447905803,0.5423634885003888,34349,8,44.004433796841155
106,100,0,1.4383359999999987,113.6019199999999,100,100,0,0,0,0,10600,10600,10600,0,0,0,1.0,141321.0621792309,0.5440261239395718,34755,8,43.92013420801617
107,100,0,1.4996480000000005,115.1015679999999,100,100,0,0,0,0,10700,10700,10700,0,0,0,1.0,141239.1532320395,0.5458864850645282,35173,9,43.83577699159321
108,100,0,1.5812159999999997,116.6827839999999,100,100,0,0,0,0,10800,10800,10800,0,0,0,1.0,141309.8268207246,0.5480708987629044,35612,9,43.74723134271622
109,100,0,1.2675839999999992,117.9503679999999,100,100,0,0,0,0,10900,10900,10900,0,0,0,1.0,141316.1847871472,0.5487935889096788,35979,10,43.681413962021004
110,100,0,1.0775679999999996,119.0279359999999,100,100,0,0,0,0,11000,11000,11000,0,0,0,1.0,141303.09711494966,0.5484985719671504,36304,11,43.62351146655763
111,100,0,1.142143999999999,120.1700799999999,100,100,0,0,0,0,11100,11100,11100,0,0,0,1.0,141314.7765234076,0.5490497643321652,36641,11,43.561989218878345
112,100,0,1.1749439999999993,121.3450239999999,100,100,0,0,0,0,11200,11200,11200,0,0,0,1.0,141330.6243196261,0.5494463882753954,36985,12,43.49743452583342
113,100,0,1.339903999999999,122.6849279999999,100,100,0,0,0,0,11300,11300,11300,0,0,0,1.0,141301.00805862652,0.5505814224002087,37374,12,43.42443036259287
114,100,0,1.0878719999999997,123.7727999999999,100,100,0,0,0,0,11400,11400,11400,0,0,0,1.0,141305.16559373314,0.5503494082168411,37702,12,43.36984275537188
115,100,0,1.2639039999999997,125.0367039999999,100,100,0,0,0,0,11500,11500,11500,0,0,0,1.0,141305.32423503432,0.5507037761883216,38068,12,43.29947743545634
116,100,0,1.1803839999999999,126.2170879999999,100,100,0,0,0,0,11600,11600,11600,0,0,0,1.0,141318.29756680818,0.5509111460985983,38415,12,43.236833052713756
117,100,0,1.3550079999999993,127.5720959999999,100,100,0,0,0,0,11700,11700,11700,0,0,0,1.0,141286.75913579107,0.551773326083222,38801,14,43.16272546913547
118,100,0,1.148288,128.7203839999999,100,100,0,0,0,0,11800,11800,11800,0,0,0,1.0,141296.84386274058,0.5518394121898748,39144,15,43.102686394657425
119,100,0,1.078144,129.79852799999992,100,100,0,0,0,0,11900,11900,11900,0,0,0,1.0,141329.5534445507,0.5516986410415875,39470,15,43.04642717692146
120,100,0,1.3799359999999992,131.1784639999999,100,100,0,0,0,0,12000,12000,12000,0,0,0,1.0,141383.20753626153,0.5526250000720841,39860,17,42.973017509279224
121,100,0,1.246976,132.4254399999999,100,100,0,0,0,0,12100,12100,12100,0,0,0,1.0,141414.27810245534,0.5531509657425806,40222,17,42.90711818625679
122,100,0,1.1330559999999998,133.5584959999999,100,100,0,0,0,0,12200,12200,12200,0,0,0,1.0,141471.67395475923,0.5532676139334239,40556,17,42.85055192056395
123,100,0,1.4435199999999984,135.0020159999999,100,100,0,0,0,0,12300,12300,12300,0,0,0,1.0,141532.16793444043,0.5545731400407824,40964,17,42.771306558734615
124,100,0,1.2452800000000002,136.24729599999992,100,100,0,0,0,0,12400,12400,12400,0,0,0,1.0,141527.12432546192,0.5550698389476608,41322,17,42.704247479728096
125,100,0,1.4049279999999995,137.65222399999993,100,100,0,0,0,0,12500,12500,12500,0,0,0,1.0,141523.03125883391,0.5560557580460982,41721,17,42.620953291345785
126,100,0,1.1405119999999995,138.79273599999993,100,100,0,0,0,0,12600,12600,12600,0,0,0,1.0,141487.0588039997,0.5560729304839244,42055,18,42.55782264381891
127,100,0,1.2783999999999998,140.07113599999994,100,100,0,0,0,0,12700,12700,12700,0,0,0,1.0,141468.11802825678,0.5565736523279613,42424,20,42.48965759706267
128,100,0,1.2806399999999998,141.35177599999994,100,100,0,0,0,0,12800,12800,12800,0,0,0,1.0,141448.5800305757,0.5569385178955535,42793,20,42.417704743676
129,100,0,1.263008,142.61478399999996,100,100,0,0,0,0,12900,12900,12900,0,0,0,1.0,141485.13522973892,0.5575024323648873,43159,20,42.3522165193706
130,100,0,1.0706879999999994,143.68547199999995,100,100,0,0,0,0,13000,13000,13000,0,0,0,1.0,141488.82080437476,0.5575302669261583,43481,21,42.29743156652928
131,100,0,1.2137599999999993,144.89923199999996,100,100,0,0,0,0,13100,13100,13100,0,0,0,1.0,141492.5925901388,0.5578547537772767,43836,21,42.22888616708434
132,100,0,1.1218559999999997,146.02108799999996,100,100,0,0,0,0,13200,13200,13200,0,0,0,1.0,141486.1393170828,0.5579298756778628,44168,21,42.16637329576698
133,100,0,1.1992319999999994,147.22031999999996,100,100,0,0,0,0,13300,13300,13300,0,0,0,1.0,141454.4405283184,0.5583428706376725,44519,24,42.104638619422225
134,100,0,1.3017599999999994,148.52207999999996,100,100,0,0,0,0,13400,13400,13400,0,0,0,1.0,141454.0922130905,0.5590248012000909,44891,24,42.03454915709844
135,100,0,1.1452799999999994,149.66735999999995,100,100,0,0,0,0,13500,13500,13500,0,0,0,1.0,141429.2067422049,0.5591383641869114,45233,24,41.9697934273533
136,100,0,1.544767999999999,151.21212799999995,100,100,0,0,0,0,13600,13600,13600,0,0,0,1.0,141483.83653459337,0.5608214712476342,45660,24,41.89465980147239
137,100,0,1.4710719999999997,152.68319999999994,100,100,0,0,0,0,13700,13700,13700,0,0,0,1.0,141488.93918911845,0.5622209171918153,46073,25,41.810517544529
138,100,0,1.2349119999999998,153.91811199999995,100,100,0,0,0,0,13800,13800,13800,0,0,0,1.0,141500.6961623854,0.5625632650750217,46435,27,41.74146803898905
139,100,0,1.3885759999999991,155.30668799999995,100,100,0,0,0,0,13900,13900,13900,0,0,0,1.0,141500.40982137233,0.5637371808986527,46831,27,41.66888484013929
140,100,0,1.2698239999999992,156.57651199999995,100,100,0,0,0,0,14000,14000,14000,0,0,0,1.0,141593.75321887364,0.5643179767872342,47199,29,41.598756844367
141,100,0,2.093407999999998,158.66991999999996,100,100,0,0,0,0,14100,14100,14100,0,0,0,1.0,141625.63389456554,0.5679413304641127,47736,29,41.47710187371803
142,100,0,1.6508799999999988,160.32079999999996,100,100,0,0,0,0,14200,14200,14200,0,0,0,1.0,141634.97188137786,0.5701369681675511,48185,30,41.38544650107029
143,100,0,1.7468479999999988,162.06764799999996,100,100,0,0,0,0,14300,14300,14300,0,0,0,1.0,141606.3001050031,0.5724959743021796,48660,31,41.28632909725518
144,100,0,1.7240639999999996,163.79171199999996,100,100,0,0,0,0,14400,14400,14400,0,0,0,1.0,141597.78731661345,0.5747243164581418,49130,32,41.19245948929489
145,100,0,1.8983039999999987,165.69001599999996,100,100,0,0,0,0,14500,14500,14500,0,0,0,1.0,141604.81461960875,0.5775365325162201,49639,32,41.09109438128387
146,100,0,1.6950079999999992,167.38502399999996,100,100,0,0,0,0,14600,14600,14600,0,0,0,1.0,141605.83446222768,0.5795978590362693,50097,33,40.99546109105426
147,100,0,1.7055679999999986,169.09059199999996,100,100,0,0,0,0,14700,14700,14700,0,0,0,1.0,141610.1021161485,0.5816702456116729,50564,33,40.89465736248981
148,100,0,1.7852799999999984,170.87587199999996,100,100,0,0,0,0,14800,14800,14800,0,0,0,1.0,141625.70593933828,0.5841513491186213,51037,33,40.79182727837817
149,100,0,1.2941439999999995,172.17001599999995,100,100,0,0,0,0,14900,14900,14900,0,0,0,1.0,141650.54152053985,0.5846978037240046,51408,33,40.72535562228638
150,100,0,1.1836479999999994,173.35366399999995,100,100,0,0,0,0,15000,15000,15000,0,0,0,1.0,141703.84076796903,0.5848958373318806,51755,33,40.66613525248234
151,100,0,1.1174399999999998,174.47110399999994,100,100,0,0,0,0,15100,15100,15100,0,0,0,1.0,141741.93567319898,0.5847698726088928,52085,33,40.60509033995565
152,100,0,1.2263679999999997,175.69747199999995,100,100,0,0,0,0,15200,15200,15200,0,0,0,1.0,141740.2750109006,0.5850138726875401,52443,33,40.53568571111177
153,100,0,1.272927999999999,176.97039999999996,100,100,0,0,0,0,15300,15300,15300,0,0,0,1.0,141743.52321066125,0.5851323344633762,52811,33,40.46960230396294
154,100,0,1.1310079999999996,178.10140799999996,100,100,0,0,0,0,15400,15400,15400,0,0,0,1.0,141748.0090892937,0.5850750801161109,53148,33,40.406002454503216
155,100,0,1.1772159999999998,179.27862399999995,100,100,0,0,0,0,15500,15500,15500,0,0,0,1.0,141729.4233583587,0.585057782087807,53492,33,40.33903625121896
156,100,0,1.1485759999999998,180.42719999999994,100,100,0,0,0,0,15600,15600,15600,0,0,0,1.0,141703.60123085658,0.585044180690937,53836,33,40.27482586476108
157,100,0,1.129343999999999,181.55654399999995,100,100,0,0,0,0,15700,15700,15700,0,0,0,1.0,141701.26525431112,0.5850734572848958,54176,34,40.213209316226695
158,100,0,1.2611839999999999,182.81772799999993,100,100,0,0,0,0,15800,15800,15800,0,0,0,1.0,141721.92316053732,0.5856233111391389,54544,34,40.14611740385021
159,100,0,1.0590079999999995,183.87673599999994,100,100,0,0,0,0,15900,15900,15900,0,0,0,1.0,141729.07659183166,0.5854137635507692,54864,34,40.084885081815315
160,100,0,1.190335999999999,185.06707199999994,100,100,0,0,0,0,16000,16000,16000,0,0,0,1.0,141754.1419794009,0.5856554033094845,55212,35,40.02011360112862
161,100,0,1.1569919999999994,186.22406399999994,100,100,0,0,0,0,16100,16100,16100,0,0,0,1.0,141752.0347961046,0.5858236453103505,55557,35,39.95507302584797
162,100,0,1.1173439999999997,187.34140799999994,100,100,0,0,0,0,16200,16200,16200,0,0,0,1.0,141777.90315315666,0.5856026003714676,55887,35,39.89579599702102
163,100,0,1.0938559999999995,188.43526399999993,100,100,0,0,0,0,16300,16300,16300,0,0,0,1.0,141771.80763787404,0.5855663319326319,56219,35,39.83716663672619
164,100,0,1.0959679999999996,189.53123199999993,100,100,0,0,0,0,16400,16400,16400,0,0,0,1.0,141755.67644703545,0.5854276296976516,56545,35,39.77824778057262
