round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,generated_total,attempted_total,delivered_total,channel_drops_total,energy_drops_total,route_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
29,100,0,0.733184,21.270464,100,100,0,0,0,0,2900,2900,2900,0,0,0,1.0,136339.29189320927,0.3791927025555358,7426,2,48.93249802468136
30,100,0,0.7331840000000001,22.003648000000002,100,100,0,0,0,0,3000,3000,3000,0,0,0,1.0,136341.02854217627,0.37864351741631164,7682,2,48.89650424144616
31,100,0,0.733184,22.736832000000003,100,100,0,0,0,0,3100,3100,3100,0,0,0,1.0,136342.65318932733,0.3781815003673393,7938,2,48.85954511769418
32,100,0,0.733184,23.470016000000005,100,100,0,0,0,0,3200,3200,3200,0,0,0,1.0,136344.17633119633,0.37779847937792704,8194,2,48.823170191324444
33,100,0,0.733184,24.203200000000006,100,100,0,0,0,0,3300,3300,3300,0,0,0,1.0,136345.60719243734,0.37748727301044877,8450,2,48.78726065220053
34,100,0,0.733184,24.936384000000007,100,100,0,0,0,0,3400,3400,3400,0,0,0,1.0,136346.95391280463,0.37724154474433885,8706,2,48.74829072996841
35,100,0,0.7331840000000001,25.66956800000001,100,100,0,0,0,0,3500,3500,3500,0,0,0,1.0,136348.2237020895,0.3768920248440321,8962,2,48.712436087634146
36,100,0,0.7331840000000001,26.40275200000001,100,100,0,0,0,0,3600,3600,3600,0,0,0,1.0,136349.42296924195,0.3764473627294412,9218,2,48.67542353525408
37,100,0,0.7331840000000001,27.13593600000001,100,100,0,0,0,0,3700,3700,3700,0,0,0,1.0,136350.55743055991,0.3760700834167814,9474,2,48.63975734789202
38,100,0,0.733184,27.869120000000013,100,100,0,0,0,0,3800,3800,3800,0,0,0,1.0,136351.6322008014,0.3757548672468611,9730,2,48.60289169720289
39,100,0,0.733184,28.602304000000014,100,100,0,0,0,0,3900,3900,3900,0,0,0,1.0,136352.65187028283,0.3754969400983634,9986,2,48.567077569830126
40,100,0,0.7331839999999998,29.335488000000016,100,100,0,0,0,0,4000,4000,4000,0,0,0,1.0,136353.6205704162,0.3752920053119715,10242,2,48.530643982689305
41,100,0,0.7331839999999998,30.068672000000017,100,100,0,0,0,0,4100,4100,4100,0,0,0,1.0,136354.5420296579,0.37513618540130894,10498,2,48.49390500479436
42,100,0,0.7331839999999998,30.80185600000002,100,100,0,0,0,0,4200,4200,4200,0,0,0,1.0,136355.4196214669,0.3748895911953831,10754,2,48.4581601368524
43,100,0,0.7331839999999998,31.53504000000002,100,100,0,0,0,0,4300,4300,4300,0,0,0,1.0,136356.2564055729,0.37469176509520985,11010,2,48.42180045458166
44,100,0,0.7331839999999998,32.26822400000002,100,100,0,0,0,0,4400,4400,4400,0,0,0,1.0,136357.05516361847,0.3745393819972422,11266,2,48.385191049764494
45,100,0,0.7331839999999998,33.00140800000002,100,100,0,0,0,0,4500,4500,4500,0,0,0,1.0,136357.81843004993,0.3744294123818951,11522,2,48.348714232413435
46,100,0,0.7372479999999999,33.73865600000002,100,100,0,0,0,0,4600,4600,4600,0,0,0,1.0,136342.12340882805,0.3743184988050656,11779,3,48.31296669163163
47,100,0,0.7331839999999998,34.47184000000002,100,100,0,0,0,0,4700,4700,4700,0,0,0,1.0,136343.1717018876,0.3741642845619586,12035,3,48.27633650324436
48,100,0,0.7331840000000001,35.20502400000002,100,100,0,0,0,0,4800,4800,4800,0,0,0,1.0,136344.17633119627,0.3739305758810504,12291,3,48.24013791737208
49,100,0,0.7331840000000001,35.938208000000024,100,100,0,0,0,0,4900,4900,4900,0,0,0,1.0,136345.13996913805,0.3737391377665443,12547,3,48.20414447013697
50,100,0,0.7331840000000001,36.671392000000026,100,100,0,0,0,0,5000,5000,5000,0,0,0,1.0,136346.06507437723,0.373472873983975,12803,3,48.16771537995771
51,100,0,1.0612159999999993,37.73260800000003,100,100,0,0,0,0,5100,5100,5100,0,0,0,1.0,136476.12166113712,0.3759357907334814,13125,3,48.109800723932395
52,100,0,1.2214079999999994,38.954016000000024,100,100,0,0,0,0,5200,5200,5200,0,0,0,1.0,136633.1009362423,0.38007338916492733,13485,3,48.039472492801
53,100,0,1.0427839999999993,39.99680000000002,100,100,0,0,0,0,5300,5300,5300,0,0,0,1.0,136701.93615489232,0.3826052940894228,13804,3,47.979562293135054
54,100,0,1.068288,41.065088000000024,100,100,0,0,0,0,5400,5400,5400,0,0,0,1.0,136814.41520349347,0.3848492795348747,14127,3,47.92053893945912
55,100,0,1.1483200000000002,42.21340800000002,100,100,0,0,0,0,5500,5500,5500,0,0,0,1.0,137044.79865733648,0.387365306231734,14462,3,47.859829607387944
56,100,0,1.0792959999999996,43.29270400000002,100,100,0,0,0,0,5600,5600,5600,0,0,0,1.0,137074.3670804207,0.3896812462709255,14788,5,47.80138464135988
57,100,0,1.1006399999999998,44.39334400000002,100,100,0,0,0,0,5700,5700,5700,0,0,0,1.0,137108.30164089458,0.3921932586152412,15116,5,47.73859413572246
58,100,0,1.0298559999999997,45.42320000000002,100,100,0,0,0,0,5800,5800,5800,0,0,0,1.0,137269.94135155596,0.3938996649895075,15426,5,47.686261236411305
59,100,0,0.9995519999999998,46.422752000000024,100,100,0,0,0,0,5900,5900,5900,0,0,0,1.0,137352.30518001167,0.39562792335008085,15732,5,47.63423159602499
60,100,0,1.0050879999999995,47.427840000000025,100,100,0,0,0,0,6000,6000,6000,0,0,0,1.0,137417.17944565884,0.39717219448099533,16041,5,47.58050184729413
61,100,0,1.1440959999999993,48.57193600000002,100,100,0,0,0,0,6100,6100,6100,0,0,0,1.0,137565.52755072387,0.39964938260032035,16383,5,47.519497451453866
62,100,0,0.9678079999999998,49.53974400000002,100,100,0,0,0,0,6200,6200,6200,0,0,0,1.0,137686.4603902676,0.40096651688920315,16688,5,47.46717734866101
63,100,0,1.0178239999999998,50.55756800000002,100,100,0,0,0,0,6300,6300,6300,0,0,0,1.0,137728.30212086145,0.4027491491326235,16998,5,47.414686607409855
64,100,0,1.1577919999999993,51.71536000000002,100,100,0,0,0,0,6400,6400,6400,0,0,0,1.0,137723.87932714762,0.4053831341301478,17344,6,47.34940549408025
65,100,0,1.0203199999999997,52.735680000000016,100,100,0,0,0,0,6500,6500,6500,0,0,0,1.0,137799.9866504044,0.406707145419303,17655,6,47.29564304146333
66,100,0,0.9540799999999997,53.689760000000014,100,100,0,0,0,0,6600,6600,6600,0,0,0,1.0,137839.76683822015,0.40767006061752104,17954,6,47.24404654302476
67,100,0,0.9954879999999997,54.685248000000016,100,100,0,0,0,0,6700,6700,6700,0,0,0,1.0,137851.29035165018,0.40904394079783635,18262,6,47.187928577477564
68,100,0,0.9753279999999999,55.66057600000001,100,100,0,0,0,0,6800,6800,6800,0,0,0,1.0,137906.87325980957,0.41011718679665377,18565,6,47.13794995486654
69,100,0,1.1068479999999996,56.76742400000001,100,100,0,0,0,0,6900,6900,6900,0,0,0,1.0,137907.82544580495,0.41211082797331455,18895,6,47.08174678870576
70,100,0,1.08112,57.84854400000001,100,100,0,0,0,0,7000,7000,7000,0,0,0,1.0,137877.83492009752,0.41374856855788905,19223,8,47.025451588195644
71,100,0,1.1835839999999995,59.03212800000001,100,100,0,0,0,0,7100,7100,7100,0,0,0,1.0,137982.0832479561,0.41668792545041305,19576,8,46.959268386808844
72,100,0,1.103296,60.13542400000001,100,100,0,0,0,0,7200,7200,7200,0,0,0,1.0,138050.67708510708,0.41842630911982365,19899,8,46.90037918423152
73,100,0,1.285439999999999,61.42086400000001,100,100,0,0,0,0,7300,7300,7300,0,0,0,1.0,138088.84225399367,0.4213136773323365,20268,8,46.83332007029
74,100,0,1.0287679999999997,62.44963200000001,100,100,0,0,0,0,7400,7400,7400,0,0,0,1.0,138167.15525241205,0.4227084053502608,20579,8,46.774639004322296
75,100,0,1.0534079999999995,63.503040000000006,100,100,0,0,0,0,7500,7500,7500,0,0,0,1.0,138164.59810427972,0.4240029731387011,20897,8,46.719478920688566
76,100,0,1.0754239999999997,64.57846400000001,100,100,0,0,0,0,7600,7600,7600,0,0,0,1.0,138199.7565008669,0.42537672387229936,21223,8,46.665264317758314
77,100,0,1.1119999999999994,65.690464,100,100,0,0,0,0,7700,7700,7700,0,0,0,1.0,138284.05900740784,0.4271174525009854,21554,9,46.60872148275305
78,100,0,1.0152319999999995,66.705696,100,100,0,0,0,0,7800,7800,7800,0,0,0,1.0,138339.25066908827,0.42794555117337507,21866,9,46.555101455406714
79,100,0,0.9532799999999992,67.658976,100,100,0,0,0,0,7900,7900,7900,0,0,0,1.0,138388.02408123942,0.4283075126725634,22162,9,46.50766487183841
80,100,0,1.0660799999999997,68.725056,100,100,0,0,0,0,8000,8000,8000,0,0,0,1.0,138378.17753105942,0.4293549491337504,22487,9,46.45113668800324
81,100,0,1.2725439999999995,69.99759999999999,100,100,0,0,0,0,8100,8100,8100,0,0,0,1.0,138391.48770815,0.4316611135689448,22857,9,46.38106599110592
82,100,0,1.0951679999999995,71.09276799999999,100,100,0,0,0,0,8200,8200,8200,0,0,0,1.0,138424.31905309975,0.4329757871881281,23185,9,46.32109545791048
83,100,0,1.4699839999999997,72.56275199999999,100,100,0,0,0,0,8300,8300,8300,0,0,0,1.0,138408.75274410762,0.43671124649069776,23596,10,46.240204853307674
84,100,0,1.131935999999999,73.69468799999999,100,100,0,0,0,0,8400,8400,8400,0,0,0,1.0,138489.22190972575,0.438554928223013,23929,10,46.17741841860465
85,100,0,1.0702079999999994,74.76489599999998,100,100,0,0,0,0,8500,8500,8500,0,0,0,1.0,138476.11049977256,0.4398636112765031,24251,10,46.12355319434576
86,100,0,1.0901439999999993,75.85503999999997,100,100,0,0,0,0,8600,8600,8600,0,0,0,1.0,138458.72337553318,0.4417078952083745,24574,10,46.066909010983885
87,100,0,1.0578879999999988,76.91292799999998,100,100,0,0,0,0,8700,8700,8700,0,0,0,1.0,138479.08637674025,0.4431215151458165,24894,11,46.00622803875958
88,100,0,1.0734399999999995,77.98636799999998,100,100,0,0,0,0,8800,8800,8800,0,0,0,1.0,138528.51821487574,0.4443873382517585,25214,11,45.94837376928523
89,100,0,1.2814399999999997,79.26780799999999,100,100,0,0,0,0,8900,8900,8900,0,0,0,1.0,138563.7912429722,0.4468264561342714,25585,11,45.8780508603255
90,100,0,1.1048319999999996,80.37263999999999,100,100,0,0,0,0,9000,9000,9000,0,0,0,1.0,138617.2209846535,0.4482677909347476,25915,11,45.81808053493265
91,100,0,1.525247999999998,81.897888,100,100,0,0,0,0,9100,9100,9100,0,0,0,1.0,138861.21214749763,0.45228881683776245,26332,11,45.74084049552788
92,100,0,1.2263999999999995,83.12428799999999,100,100,0,0,0,0,9200,9200,9200,0,0,0,1.0,139006.39966985342,0.45426666914267194,26686,11,45.67956399456585
93,100,0,1.2350719999999986,84.35936,100,100,0,0,0,0,9300,9300,9300,0,0,0,1.0,139077.11011558172,0.4563099818330216,27048,12,45.61458306643261
94,100,0,1.3640959999999984,85.723456,100,100,0,0,0,0,9400,9400,9400,0,0,0,1.0,139121.22255080336,0.45935129726491875,27433,13,45.54289874118895
95,100,0,1.220223999999999,86.94368,100,100,0,0,0,0,9500,9500,9500,0,0,0,1.0,139187.57522110865,0.4611617908617103,27790,13,45.48117818115111
96,100,0,1.3746559999999988,88.318336,100,100,0,0,0,0,9600,9600,9600,0,0,0,1.0,139227.0796406309,0.46351303583878545,28182,13,45.4100930080834
97,100,0,1.6308799999999977,89.949216,100,100,0,0,0,0,9700,9700,9700,0,0,0,1.0,139462.4273323294,0.46794707742428915,28625,13,45.32808258043472
98,100,0,1.0509759999999995,91.00019200000001,100,100,0,0,0,0,9800,9800,9800,0,0,0,1.0,139473.72770378328,0.46889935652110126,28942,13,45.27275109163472
99,100,0,0.9566719999999994,91.95686400000001,100,100,0,0,0,0,9900,9900,9900,0,0,0,1.0,139519.67740004705,0.46929128734854536,29242,13,45.223969198107014
100,100,0,0.8884159999999993,92.84528,100,100,0,0,0,0,10000,10000,10000,0,0,0,1.0,139542.17166451542,0.46916525157084926,29527,13,45.17876913399318
101,100,0,1.1824959999999989,94.027776,100,100,0,0,0,0,10100,10100,10100,0,0,0,1.0,139539.70367224255,0.47066833490856436,29869,13,45.11932133819618
102,100,0,0.9621759999999993,94.989952,100,100,0,0,0,0,10200,10200,10200,0,0,0,1.0,139573.33087188,0.4709920981742127,30167,13,45.06754375932054
103,100,0,1.3500799999999986,96.34003200000001,100,100,0,0,0,0,10300,10300,10300,0,0,0,1.0,139573.8793194505,0.4733626575071935,30551,13,44.991749175972544
104,100,0,1.1299199999999994,97.469952,100,100,0,0,0,0,10400,10400,10400,0,0,0,1.0,139582.21709188898,0.4744575183836779,30886,13,44.93312390877745
105,100,0,1.1406719999999997,98.610624,100,100,0,0,0,0,10500,10500,10500,0,0,0,1.0,139662.84200777393,0.47551234001177267,31224,13,44.87121575426221
106,100,0,1.0416959999999993,99.65232,100,100,0,0,0,0,10600,10600,10600,0,0,0,1.0,139675.6242102542,0.47610282462079956,31539,13,44.81734797324089
107,100,0,1.205919999999999,100.85824,100,100,0,0,0,0,10700,10700,10700,0,0,0,1.0,139659.2286361531,0.47773593344615056,31888,13,44.751832111425394
108,100,0,1.0817279999999994,101.939968,100,100,0,0,0,0,10800,10800,10800,0,0,0,1.0,139669.33950773854,0.47866415358807823,32213,13,44.69634542437478
109,100,0,1.1505599999999991,103.09052799999999,100,100,0,0,0,0,10900,10900,10900,0,0,0,1.0,139708.81980544323,0.4798369583329845,32551,14,44.63297202795285
110,100,0,1.020544,104.111072,100,100,0,0,0,0,11000,11000,11000,0,0,0,1.0,139720.77820887294,0.48045420514857495,32864,14,44.58145076074108
111,100,0,1.193375999999999,105.304448,100,100,0,0,0,0,11100,11100,11100,0,0,0,1.0,139749.15855406222,0.48199894229229323,33204,15,44.520832244137054
112,100,0,1.1521919999999992,106.45664,100,100,0,0,0,0,11200,11200,11200,0,0,0,1.0,139773.78959170607,0.48291390343148555,33545,15,44.45699273523511
113,100,0,1.1080319999999995,107.56467199999999,100,100,0,0,0,0,11300,11300,11300,0,0,0,1.0,139795.11786174556,0.48373102808972196,33871,15,44.398629962501325
114,100,0,1.3103039999999992,108.87497599999999,100,100,0,0,0,0,11400,11400,11400,0,0,0,1.0,139807.99407937413,0.48525468178025116,34244,15,44.330335150523425
115,100,0,1.1326399999999994,110.00761599999998,100,100,0,0,0,0,11500,11500,11500,0,0,0,1.0,139830.17321273466,0.4862567665349205,34576,15,44.274750314423294
116,100,0,1.3981119999999991,111.40572799999998,100,100,0,0,0,0,11600,11600,11600,0,0,0,1.0,139845.73575965504,0.4881781863858183,34973,15,44.20041135181549
117,100,0,1.0894719999999996,112.49519999999998,100,100,0,0,0,0,11700,11700,11700,0,0,0,1.0,139819.86786991803,0.4885437091368693,35296,15,44.145641576841555
118,100,0,1.1271999999999993,113.62239999999998,100,100,0,0,0,0,11800,11800,11800,0,0,0,1.0,139755.04830033515,0.48943067049747707,35633,15,44.089900315132546
119,100,0,1.1551039999999992,114.77750399999998,100,100,0,0,0,0,11900,11900,11900,0,0,0,1.0,139732.88702984867,0.49044600698184465,35974,15,44.02786455630075
120,100,0,1.1399679999999996,115.91747199999998,100,100,0,0,0,0,12000,12000,12000,0,0,0,1.0,139714.50309061265,0.49147013049641025,36312,15,43.9735905669026
121,100,0,1.2414719999999988,117.15894399999998,100,100,0,0,0,0,12100,12100,12100,0,0,0,1.0,139733.18161693233,0.49292519678312186,36667,15,43.907456127910045
122,100,0,1.1702400000000002,118.32918399999998,100,100,0,0,0,0,12200,12200,12200,0,0,0,1.0,139758.59074630315,0.4940035072182409,37005,15,43.84319666820534
123,100,0,1.036671999999999,119.36585599999998,100,100,0,0,0,0,12300,12300,12300,0,0,0,1.0,139738.92165612252,0.49438861065472034,37323,16,43.78993566242728
124,100,0,1.138911999999999,120.50476799999998,100,100,0,0,0,0,12400,12400,12400,0,0,0,1.0,139748.76081251825,0.49532871047712834,37661,16,43.73298552677498
125,100,0,1.0371839999999992,121.54195199999998,100,100,0,0,0,0,12500,12500,12500,0,0,0,1.0,139775.21111393705,0.49587687526428187,37973,16,43.681908090029815
126,100,0,1.0391999999999997,122.58115199999997,100,100,0,0,0,0,12600,12600,12600,0,0,0,1.0,139804.7882597808,0.4961550717185124,38289,16,43.62887133877779
127,100,0,1.0809599999999993,123.66211199999998,100,100,0,0,0,0,12700,12700,12700,0,0,0,1.0,139803.46704736858,0.4966997431883329,38614,16,43.57323849740792
128,100,0,1.1014399999999998,124.76355199999998,100,100,0,0,0,0,12800,12800,12800,0,0,0,1.0,139855.3321085312,0.497445511678674,38938,16,43.51631175847331
129,100,0,1.2462080000000002,126.00975999999997,100,100,0,0,0,0,12900,12900,12900,0,0,0,1.0,139923.6376610828,0.4986129804975662,39295,17,43.45337339965619
130,100,0,1.1720639999999993,127.18182399999998,100,100,0,0,0,0,13000,13000,13000,0,0,0,1.0,139958.48966594474,0.4993169177990854,39638,17,43.39510710956397
131,100,0,1.1168319999999992,128.29865599999997,100,100,0,0,0,0,13100,13100,13100,0,0,0,1.0,139927.63883668435,0.4996426991045209,39974,18,43.33653494811855
132,100,0,1.370559999999999,129.66921599999998,100,100,0,0,0,0,13200,13200,13200,0,0,0,1.0,139901.76357663798,0.5011792582671786,40361,18,43.2643875904899
133,100,0,1.0833279999999994,130.75254399999997,100,100,0,0,0,0,13300,13300,13300,0,0,0,1.0,139886.16542711403,0.5014050962382497,40681,19,43.209093368853075
134,100,0,1.142048,131.89459199999996,100,100,0,0,0,0,13400,13400,13400,0,0,0,1.0,139884.12807706327,0.5018310023106449,41015,19,43.14980980774106
135,100,0,1.3713919999999997,133.26598399999995,100,100,0,0,0,0,13500,13500,13500,0,0,0,1.0,139896.82468408448,0.5030677814670924,41397,19,43.08365769020793
136,100,0,1.2198079999999996,134.48579199999995,100,100,0,0,0,0,13600,13600,13600,0,0,0,1.0,139914.67589379262,0.5036940127272211,41751,19,43.012201718857085
137,100,0,1.1941759999999997,135.67996799999995,100,100,0,0,0,0,13700,13700,13700,0,0,0,1.0,139908.3466764969,0.5041885255448646,42102,19,42.95087681622941
138,100,0,1.2709119999999996,136.95087999999996,100,100,0,0,0,0,13800,13800,13800,0,0,0,1.0,139930.57948952212,0.5050900674520359,42468,19,42.88306316489873
139,100,0,1.1152319999999996,138.06611199999995,100,100,0,0,0,0,13900,13900,13900,0,0,0,1.0,139923.2854474819,0.5054613310762085,42802,19,42.81755015988672
140,100,0,1.236063999999999,139.30217599999995,100,100,0,0,0,0,14000,14000,14000,0,0,0,1.0,139962.49419678847,0.5063852634867324,43155,19,42.755583979797464
141,100,0,1.1130879999999996,140.41526399999995,100,100,0,0,0,0,14100,14100,14100,0,0,0,1.0,140010.30543232113,0.5068310850816571,43483,20,42.6939897301509
142,100,0,0.9912639999999997,141.40652799999995,100,100,0,0,0,0,14200,14200,14200,0,0,0,1.0,140044.057937693,0.5067113801797857,43792,20,42.64281934584852
143,100,0,0.979328,142.38585599999996,100,100,0,0,0,0,14300,14300,14300,0,0,0,1.0,140071.60935985105,0.5065967754823385,44095,21,42.593209000594925
144,100,0,1.0262079999999998,143.41206399999996,100,100,0,0,0,0,14400,14400,14400,0,0,0,1.0,140107.26461617625,0.5066911491837672,44407,21,42.54053732756223
145,100,0,1.26768,144.67974399999997,100,100,0,0,0,0,14500,14500,14500,0,0,0,1.0,140163.42190928955,0.5076351011792348,44775,21,42.471529333901806
146,100,0,0.9991680000000002,145.67891199999997,100,100,0,0,0,0,14600,14600,14600,0,0,0,1.0,140205.27555834578,0.5075564171174244,45078,21,42.42242037863231
147,100,0,1.1294399999999996,146.80835199999996,100,100,0,0,0,0,14700,14700,14700,0,0,0,1.0,140229.95094992965,0.5078351812757956,45415,21,42.36413104154073
148,100,0,1.0071359999999998,147.81548799999996,100,100,0,0,0,0,14800,14800,14800,0,0,0,1.0,140268.22412547193,0.5077024615958456,45721,21,42.313660559083
149,100,0,1.0793599999999994,148.89484799999997,100,100,0,0,0,0,14900,14900,14900,0,0,0,1.0,140322.86731640308,0.5077584785555669,46043,21,42.2568491227409
150,100,0,1.029664,149.92451199999996,100,100,0,0,0,0,15000,15000,15000,0,0,0,1.0,140342.414454549,0.5076498702189842,46355,21,42.204464682253956
151,100,0,1.0854399999999997,151.00995199999997,100,100,0,0,0,0,15100,15100,15100,0,0,0,1.0,140381.10547839923,0.5076861600081239,46677,21,42.14475524601597
152,100,0,0.9757439999999996,151.98569599999996,100,100,0,0,0,0,15200,15200,15200,0,0,0,1.0,140391.10627884354,0.5074037028334544,46979,21,42.09143560642502
153,100,0,1.1235839999999993,153.10927999999996,100,100,0,0,0,0,15300,15300,15300,0,0,0,1.0,140401.20886206249,0.5076454252233388,47309,21,42.033204409231345
154,100,0,1.2567359999999994,154.36601599999995,100,100,0,0,0,0,15400,15400,15400,0,0,0,1.0,140399.9699001107,0.5082678504442049,47673,21,41.964348432298685
155,100,0,1.1530559999999994,155.51907199999994,100,100,0,0,0,0,15500,15500,15500,0,0,0,1.0,140419.8193775231,0.5085961334005809,48014,22,41.9024078065577
156,100,0,1.0822399999999994,156.60131199999995,100,100,0,0,0,0,15600,15600,15600,0,0,0,1.0,140403.88116288584,0.5088023429865022,48342,22,41.847201343632555
157,100,0,1.2958399999999992,157.89715199999995,100,100,0,0,0,0,15700,15700,15700,0,0,0,1.0,140395.5911757041,0.5093917641750633,48709,22,41.77521091269328
158,100,0,1.1414400000000002,159.03859199999994,100,100,0,0,0,0,15800,15800,15800,0,0,0,1.0,140410.04588370607,0.5095412686346552,49046,22,41.715151214037995
159,100,0,1.4990399999999995,160.53763199999995,100,100,0,0,0,0,15900,15900,15900,0,0,0,1.0,140447.1195887579,0.5110379562015883,49461,23,41.63247601026822
160,100,0,1.1484159999999992,161.68604799999994,100,100,0,0,0,0,16000,16000,16000,0,0,0,1.0,140426.8103578115,0.5112210911538233,49801,24,41.571961024117215
161,100,0,1.2020479999999993,162.88809599999993,100,100,0,0,0,0,16100,16100,16100,0,0,0,1.0,140435.7504430527,0.5118617613223475,50155,25,41.509445335281534
162,100,0,1.1567999999999998,164.04489599999994,100,100,0,0,0,0,16200,16200,16200,0,0,0,1.0,140478.71382721965,0.5122938681547787,50494,25,41.45078190656553
163,100,0,1.0868159999999996,165.13171199999994,100,100,0,0,0,0,16300,16300,16300,0,0,0,1.0,140480.9271280371,0.5123621258281499,50820,25,41.393278774159974
164,100,0,1.0414399999999997,166.17315199999993,100,100,0,0,0,0,16400,16400,16400,0,0,0,1.0,140496.63088776224,0.5123389091382307,51133,25,41.338901201081555
165,100,0,0.992704,167.16585599999993,100,100,0,0,0,0,16500,16500,16500,0,0,0,1.0,140504.2426845827,0.5121169435836082,51439,25,41.28172667992493
