seed,correlation,round,method,accuracy,macro_f1,effective_bits,compressed_bits,raw_selected_bits,mean_selected_hops,mean_selected_etx,energy_j,min_residual_energy_j,mean_residual_energy_j,participation_jain,utility_target_js,class_coverage_js,relay_queue_max,relay_energy_max_j,selected,accepted_updates
89,0.0,16,random,0.944,0.9443018682700913,783620.8474468666,299520.0,585216.0,1.3541666666666667,2.6162555002900185,2.8714288027590347,8.469016625042055,9.665294917891217,0.8170212765957446,0.05515667032040872,0.0019823382440598493,0.11295680011593409,0.17295680011593415,6,5
89,0.0,17,random,0.948,0.9481645106738611,831709.3276801375,318240.0,621792.0,1.3529411764705883,2.613465710407671,3.04836010314724,8.414408082942012,9.65792278037504,0.8336538461538462,0.05110033179639816,0.0015259008905040667,0.1376286881953969,0.20162868819539695,6,5
89,0.0,18,random,0.943,0.9432568657546136,890506.7652971111,336960.0,658368.0,1.3611111111111112,2.642766991028938,3.2473540721236165,8.399609403082703,9.649631365001026,0.8408304498269896,0.04759358183917252,0.0009935381245394339,0.14842736805470697,0.21642736805470703,6,6
89,0.0,19,random,0.945,0.9452704838951942,941426.8179262808,355680.0,694944.0,1.368421052631579,2.6468365326312435,3.4337633837132127,8.370937515003241,9.64186431035146,0.84609375,0.042574389966427734,0.0005273671322249447,0.17309925613416977,0.24509925613416983,6,6
89,0.0,20,random,0.948,0.9483795492851778,970324.8582180486,374400.0,731520.0,1.35,2.5916796426764117,3.573110444150865,8.370937515003241,9.636058182833224,0.872093023255814,0.03876906174489872,0.0003484865972881824,0.16909925613416976,0.24509925613416983,6,6
89,0.0,21,random,0.95,0.950323432600088,1021795.7775558471,393120.0,768096.0,1.3492063492063493,2.599195608353294,3.7551154031958616,8.34226562692378,9.628474642873016,0.8568652849740933,0.03825378424620014,0.0003166276091170238,0.19377114421363256,0.27377114421363263,6,6
89,0.0,22,random,0.953,0.9532815308122948,1077392.3132145551,411840.0,804672.0,1.356060606060606,2.616045826569918,3.9478427141216903,8.313593738844318,9.620444338251106,0.8461538461538461,0.039194494960232126,0.0004805002533794807,0.21844303229309536,0.30244303229309544,6,6
89,0.0,23,random,0.956,0.9562599475826786,1127591.8241665226,430560.0,841248.0,1.355072463768116,2.6188959126870177,4.12901107860192,8.272858404964428,9.612895656397763,0.840572033898305,0.037846573858369884,0.00031587527974119307,0.22924171215240544,0.3172417121524055,6,6
89,0.0,24,random,0.952,0.952208602725667,1172320.5098379361,449280.0,877824.0,1.3541666666666667,2.6093316191193385,4.300574588708078,8.258985196744275,9.605747176810008,0.8487229862475442,0.03843945023228593,0.0003765816714681634,0.23911492037255816,0.3311149203725582,6,6
89,0.0,25,random,0.953,0.9532842852570413,1211903.8511373266,468000.0,914400.0,1.3466666666666667,2.5895381434558273,4.460956672870713,8.258985196744275,9.599064589969897,0.8648523985239852,0.03809899240320931,0.0005003577498011867,0.23511492037255816,0.3311149203725582,6,5
89,0.0,26,random,0.954,0.9542326109847549,1269770.9772293763,486720.0,950976.0,1.3525641025641026,2.608832546904538,4.658346181755621,8.230313308664813,9.590840027099693,0.8607809847198642,0.038639329403415204,0.0005093873769710469,0.25978680845202096,0.359786808452021,6,6
89,0.0,27,random,0.953,0.953231832530433,1309702.11623773,505440.0,987552.0,1.345679012345679,2.5912118475738577,4.818179444467722,8.216440100444661,9.584180307820022,0.8678571428571429,0.03865099177909957,0.0007965093385953362,0.26966001667217365,0.3736600166721737,6,5
